time,OH,O3,H2O2,HO2,O2-,ONOOH,O2NOOH,O3-,NO3,Cl,Cl2-,HOCl-,Cl2,HClO,ClO-,ClNO2,HOClH,ClO,ClO2,Cl2O2,HClO2,ClO2-,NO2-,NO3-,NO,NO2,N2O3,N2O4,N2O5,HONO,HONO2,ONOO-,O2NOO-,HO2-,O-,H,HO3,Cl-,H+,OH-,O2,pH,HONO_total,HONO2_total,H2O2_total,HO2_total,ONOOH_total,O2NOOH_total,HClO_total,HClO2_total
273.0,7.425850080202596e-15,3.291407056715167e-09,8.313618210598412e-06,4.648668919996492e-12,1.8818783185131776e-12,5.867201848245931e-13,8.399567058655247e-10,4.523614139246503e-15,1e-30,2.498077811231593e-15,1.4717401747791924e-16,1.88632223254794e-18,4.604737941092252e-12,4.97252045117366e-10,4.016423505132314e-13,3.68565872269227e-10,1e-30,2.554353924651221e-12,5.0236492409067626e-21,9.785140740185436e-17,5.947156975584158e-19,1.7044031332811744e-16,2.582833516542825e-06,4.569141496523512e-05,1e-30,1.7605157067868533e-09,1e-30,1.775373868289366e-13,1e-30,2.539998682957198e-07,8.176579908550707e-11,3.764384282714194e-15,2.7009703933624458e-11,4.753932362114886e-13,5.841299400582546e-16,1e-30,1.2065008830380604e-14,0.15399999915966572,3.915047882122889e-05,2.554247176812973e-10,0.0002518135912056585,4.40726292203143,2.836833384838545e-06,4.569149673103421e-05,8.313618685991649e-06,6.5305472385096696e-12,5.904845691073073e-13,8.669664097991492e-10,4.976536874678792e-10,1.7103502902567585e-16
274.0,7.657632611814364e-15,3.2802515773792872e-09,8.34382581551624e-06,4.6756825023086255e-12,1.884536489047841e-12,5.350982934626175e-13,8.455305027475091e-10,3.8807013028991245e-15,1e-30,2.7252329610491414e-15,1.5163744843588855e-15,1e-30,4.627612515274989e-12,4.925898294073808e-10,3.961366078122389e-13,3.673702002547106e-10,4.096513925585639e-15,2.548853195126855e-12,5.0275244520387515e-21,9.743063028712375e-17,5.997846480708206e-19,1.7114132229142423e-16,2.5892226076946717e-06,4.588967848759042e-05,1e-30,1.750096814592029e-09,1e-30,1.754521960522634e-13,1e-30,2.5574659056107056e-07,8.248129619373009e-11,3.4181656348617956e-15,2.7070034994008082e-11,4.750340788341527e-13,1.1973957925592662e-15,1e-30,1.2175178993972824e-14,0.1539999991653405,3.9322440351168846e-05,2.5430771617160717e-10,0.000251822580238047,4.40535953768224,2.8449691982557423e-06,4.588976096888661e-05,8.34382629055032e-06,6.5602189913564666e-12,5.385164590974793e-13,8.726005377415171e-10,4.929859660151931e-10,1.7174110693949505e-16
275.0,6.543769050107878e-15,3.269353943717136e-09,8.374023500664456e-06,4.614828905430404e-12,1.8518555881606887e-12,5.067298576514861e-13,8.485480546593701e-10,4.797780053210295e-15,1e-30,1.6404619248948364e-15,5.4548206904564196e-15,6.110993758951903e-15,4.805645562946716e-12,4.984105480753395e-10,3.990604951694083e-13,3.70209247886056e-10,1e-30,2.5353299390989618e-12,5.0260720860387365e-21,9.639925595432006e-17,6.044540742136037e-19,1.717176045270543e-16,2.595576350848752e-06,4.608911899369101e-05,1e-30,1.7475629167746014e-09,1e-30,1.7495695194924278e-13,1e-30,2.575030019069439e-07,8.320451517439797e-11,3.2227603129924293e-15,2.7047551373401605e-11,4.746633363939954e-13,4.717200207304853e-17,1e-30,1.2194280475768178e-14,0.15399999915618767,3.94955792630347e-05,2.531928936502357e-10,0.00025183157289604516,4.40345151219919,2.853079352755696e-06,4.608920219820619e-05,8.374023975327792e-06,6.466684493591093e-12,5.099526179644786e-13,8.755956060327717e-10,4.988096085705089e-10,1.723220586012679e-16
276.0,7.82292265730533e-15,3.2540231453930615e-09,8.404210833686682e-06,4.770154647054219e-12,1.9058231384926885e-12,5.621632629192509e-13,8.606874569500259e-10,4.902793211110007e-15,1e-30,2.8375197759897432e-15,1.811139290878364e-15,3.279328757762577e-17,4.676821946370561e-12,4.958650026978799e-10,3.952879668970118e-13,3.702631074669864e-10,1.8272040104222728e-15,2.55009510343524e-12,5.027167183537165e-21,9.752542450549025e-17,6.09445910903037e-19,1.7237937585331746e-16,2.601877709548491e-06,4.628877008834951e-05,1e-30,1.7527932985061384e-09,1e-30,1.7600280410137318e-13,1e-30,2.5926073271100524e-07,8.393160056556023e-11,3.5596934355297945e-15,2.7314648134186963e-11,4.742933934421215e-13,7.869053302026993e-17,1e-30,1.246446490155843e-14,0.15399999915878798,3.9668873120526366e-05,2.520868180353118e-10,0.0002518405864119729,4.401550136417412,2.861138442259496e-06,4.6288854019950076e-05,8.404211307980075e-06,6.675977785546907e-12,5.657229563547806e-13,8.880021050842128e-10,4.962602906647769e-10,1.729888217642205e-16
277.0,7.811931876448456e-15,3.2410919958619395e-09,8.434399585587154e-06,4.813946379174188e-12,1.9149135491878888e-12,5.693644566739962e-13,8.702931575913892e-10,4.96881271220181e-15,1e-30,2.6638653657277807e-15,1.3408295082778557e-15,9.627521330837292e-17,4.666221444413167e-12,4.961902817758716e-10,3.9381855797405786e-13,3.7194580849107656e-10,1e-30,2.5555541973194343e-12,5.030248669631844e-21,9.794343394453207e-17,6.1457728085621315e-19,1.7307104866765922e-16,2.608192421693665e-06,4.648923365823818e-05,1e-30,1.762179617717568e-09,1e-30,1.7788967836115694e-13,1e-30,2.6103077040659947e-07,8.466510740707377e-11,3.589535690063917e-15,2.7498784182515242e-11,4.739167905347146e-13,1e-30,1e-30,1.2782745630811747e-14,0.15399999915665752,3.984300413176195e-05,2.5098509055516286e-10,0.00025184959568843153,4.399647923545024,2.869223192100265e-06,4.648931832334558e-05,8.434400059503944e-06,6.7288599283620764e-12,5.729539923640601e-13,8.977919417739045e-10,4.965841003338457e-10,1.7368562594851542e-16
278.0,9.571929772991441e-15,3.2282166429331942e-09,8.464594505804134e-06,4.899730056282765e-12,1.9405745295932555e-12,5.611202928808004e-13,8.803266005163721e-10,4.7716057596497554e-15,1e-30,2.9394520163697032e-15,1.6026342735419158e-15,1.6728851239080378e-16,4.633871240157376e-12,4.907867671389165e-10,3.8783858848720753e-13,3.7103027795598554e-10,1e-30,2.562515455043073e-12,5.034624681059464e-21,9.847805311514486e-17,6.198536629811607e-19,1.7379902870615492e-16,2.614508468908247e-06,4.668931830092482e-05,1e-30,1.7609993227312394e-09,1e-30,1.7765211364229236e-13,1e-30,2.628039448064419e-07,8.540029284252007e-11,3.5222010990786733e-15,2.7695040081671518e-11,4.735483538104763e-13,2.0053556460696367e-16,1e-30,1.2722638738689571e-14,0.1539999991628976,4.001675118722353e-05,2.498953489056048e-10,0.0002518586109703576,4.397758173039502,2.877312413714689e-06,4.6689403701217664e-05,8.464594979352488e-06,6.840304585876021e-12,5.646424939798791e-13,9.080216405980436e-10,4.911746057274037e-10,1.744188823691361e-16
279.0,7.625901273290777e-15,3.216252427981355e-09,8.4948010301242e-06,4.945831570511831e-12,1.950390575981465e-12,5.701929674856883e-13,8.885459930173692e-10,4.976978704683887e-15,1e-30,2.5531593235031593e-15,9.64850420250359e-16,1.854226288245011e-18,4.553663077909599e-12,4.805148704506342e-10,3.7808469703478886e-13,3.696449488034683e-10,1e-30,2.5622693920965823e-12,5.037139862873022e-21,9.845967084220762e-17,6.250435943005043e-19,1.744988527788985e-16,2.620833059707876e-06,4.6888874719474054e-05,1e-30,1.7581006479483886e-09,1e-30,1.7707022179000648e-13,1e-30,2.645800480631848e-07,8.613656384151751e-11,3.563724510026757e-15,2.7833138462181165e-11,4.731899132516286e-13,2.7364169793083316e-17,1e-30,1.2868502936110732e-14,0.15399999917458546,4.018997468350132e-05,2.488182706943872e-10,0.00025186762948422345,4.3958822673789815,2.885413107771061e-06,4.68889608560379e-05,8.494801503314112e-06,6.896222146493296e-12,5.73756691995715e-13,9.163791314795504e-10,4.808929551476689e-10,1.75123896373199e-16
280.0,7.864257439566135e-15,3.2041513518660905e-09,8.524985140285532e-06,4.992601742931823e-12,1.9603254011758212e-12,5.447351690245981e-13,8.970907105108575e-10,4.9501835148822196e-15,1e-30,2.7525665429362747e-15,1.1906313675349906e-15,3.583710302911975e-16,4.605048545575666e-12,4.849403183825945e-10,3.799177080851716e-13,3.723786702373362e-10,4.9897312766136584e-17,2.561655168826081e-12,5.039465973943143e-21,9.841222281560173e-17,6.302006006449645e-19,1.7517819862562451e-16,2.6271126231779133e-06,4.708967695547295e-05,1e-30,1.7586948360297201e-09,1e-30,1.7719869221781868e-13,1e-30,2.663651774284368e-07,8.688093132909894e-11,3.3898982154226264e-15,2.797934883394255e-11,4.728189498035733e-13,2.2772273859401136e-17,1e-30,1.2949715322689628e-14,0.15399999916717616,4.036442373442697e-05,2.4774291504305467e-10,0.00025187665488861794,4.394001243372437,2.89347780060635e-06,4.708976383640428e-05,8.524985613104481e-06,6.952927144107644e-12,5.481250672400208e-13,9.250700593448e-10,4.853202360906797e-10,1.7580839922626948e-16
281.0,7.901970885551336e-15,3.192234636422811e-09,8.555178319927735e-06,5.018368743694223e-12,1.9619618766552435e-12,5.580593009519786e-13,9.044477483978201e-10,5.013690484731541e-15,1e-30,2.694461411687823e-15,1.3502844977496878e-15,9.6743809436561e-17,4.623197411599637e-12,4.841372414098259e-10,3.7765608434861245e-13,3.7244983481969554e-10,1e-30,2.5586485432992055e-12,5.039898126856623e-21,9.818137831373232e-17,6.3519357574074965e-19,1.7580616147234041e-16,2.6333954887804377e-06,4.729050438723141e-05,1e-30,1.762334166303644e-09,1e-30,1.779315386520613e-13,1e-30,2.6815635430963114e-07,8.76286157802162e-11,3.4578674810771927e-15,2.8087395950724624e-11,4.724513136176346e-13,1e-30,1e-30,1.3036457465955483e-14,0.15399999916773524,4.053890421510067e-05,2.466766231997711e-10,0.0002518856822375446,4.392127994660447,2.901551843090069e-06,4.7290592015847196e-05,8.555178792379048e-06,6.980330620349467e-12,5.615171684330558e-13,9.325351443485448e-10,4.845148974941745e-10,1.7644135504808116e-16
282.0,7.845058598435909e-15,3.1813799449890706e-09,8.585380940224804e-06,5.0778801858091425e-12,1.976714495290337e-12,5.774364108212889e-13,9.128382517403793e-10,4.988132408794395e-15,1e-30,2.668670090259328e-15,1.3221824878463088e-15,9.179128837746638e-17,4.557661368813703e-12,4.754532675543331e-10,3.6929151910906995e-13,3.72389564868671e-10,1e-30,2.5577969839405996e-12,5.04103516907268e-21,9.811646688318915e-17,6.400898616195334e-19,1.7640156999630414e-16,2.63967854531427e-06,4.7491456939336984e-05,1e-30,1.7654058397834355e-09,1e-30,1.7855111875657804e-13,1e-30,2.699538620192458e-07,8.837999963095497e-11,3.5625885100846215e-15,2.8226389372816705e-11,4.720859415101159e-13,5.0765832179864266e-17,1e-30,1.2921014326912288e-14,0.15399999917647922,4.0713505960505556e-05,2.456187391402886e-10,0.00025189472051047237,4.390261497626967,2.909632407333516e-06,4.749154531933661e-05,8.585381412310745e-06,7.054594681099479e-12,5.809989993313735e-13,9.41064641113196e-10,4.758225590734422e-10,1.7704165985792367e-16
283.0,8.02496287566284e-15,3.1659366374451235e-09,8.615547025685796e-06,5.146674181067774e-12,1.9949466396027967e-12,6.235858578825912e-13,9.304837144350349e-10,4.834325530467814e-15,1e-30,2.7449820399113213e-15,1.5592351560981257e-15,1.7912500685573742e-16,4.600486931427254e-12,4.781442533851617e-10,3.697971407809062e-13,3.7206685623969945e-10,1e-30,2.57688201801519e-12,5.04294726191972e-21,9.958610135779546e-17,6.455189069907958e-19,1.7713874991393398e-16,2.6459059550172507e-06,4.7692291031730104e-05,1e-30,1.7825792978764922e-09,1e-30,1.8202402802034834e-13,1e-30,2.7175015179697955e-07,8.913403706923294e-11,3.8309004434494686e-15,2.864925841760659e-11,4.717234494676329e-13,2.0623763761060637e-16,1e-30,1.3085901510882821e-14,0.15399999917385265,4.0887955153596376e-05,2.445708023899657e-10,0.0002519037747731276,4.388404608391998,2.91765610681423e-06,4.7692380165767176e-05,8.615547497409245e-06,7.141620820670571e-12,6.274167583260407e-13,9.591329728526415e-10,4.785140505259426e-10,1.7778426882092478e-16
284.0,7.703240895915643e-15,3.155754458229114e-09,8.645747006626997e-06,5.205465412928986e-12,2.0091456992156196e-12,5.952834018391026e-13,9.389778132322349e-10,4.540225951098553e-15,1e-30,2.5841185097900724e-15,9.807032106380423e-16,1e-30,4.556452089366991e-12,4.702489055197732e-10,3.621426375181942e-13,3.7266073801766996e-10,1e-30,2.573436181726941e-12,5.047011516725756e-21,9.932032394396883e-17,6.50802466434571e-19,1.7782837381630994e-16,2.6521836528683043e-06,4.7893440484531266e-05,1e-30,1.774535795571406e-09,1e-30,1.8039784693756746e-13,1e-30,2.735594532397649e-07,8.989264709176997e-11,3.6414608088321716e-15,2.8787715195600386e-11,4.713618067442811e-13,6.993897117068074e-16,1e-30,1.2699743049475079e-14,0.15399999918111074,4.106275965831555e-05,2.435296624778826e-10,0.0002519128197922044,4.386551866847935,2.925743106108069e-06,4.789353037717836e-05,8.645747477988804e-06,7.2146111121446055e-12,5.989248626479348e-13,9.677655284278353e-10,4.706110481572914e-10,1.784791762827445e-16
285.0,7.934079218656082e-15,3.1410025884019147e-09,8.67590718609138e-06,5.2999576147017446e-12,2.036850783631395e-12,6.371692668199822e-13,9.57161572795285e-10,5.044666365221885e-15,1e-30,2.921211595140578e-15,9.231719382521138e-16,1e-30,4.585795549555372e-12,4.7513194397014e-10,3.643351290961838e-13,3.7659542728043356e-10,1.0606632247473105e-19,2.590393297682721e-12,5.0512549530104396e-21,1.0063334726721396e-16,6.565585210100072e-19,1.7863241108039056e-16,2.658384190443328e-06,4.8096548264597874e-05,1e-30,1.7913052476206355e-09,1e-30,1.838176219030292e-13,1e-30,2.753790690898123e-07,9.066237496919725e-11,3.880982084364985e-15,2.921945240599934e-11,4.70979186644661e-13,1.8463801680144095e-17,1e-30,1.3379590785524574e-14,0.15399999917205828,4.123948013951987e-05,2.4248608290328527e-10,0.0002519218834898509,4.384686818023849,2.9337632595331403e-06,4.809663892697284e-05,8.675907657070568e-06,7.336808398333139e-12,6.410502489043472e-13,9.863810252012845e-10,4.754962790992362e-10,1.7928896960140055e-16
286.0,8.045559911405186e-15,3.1322030282090825e-09,8.706086595018002e-06,5.3576060341608225e-12,2.0502864629555553e-12,6.206530136407437e-13,9.67754232779089e-10,5.0949130580402944e-15,1e-30,2.727464677546028e-15,1.520066008997854e-15,2.500475368224677e-16,4.631990594259571e-12,4.760452822770206e-10,3.6348963784840206e-13,3.740579900677616e-10,1e-30,2.5907909475361935e-12,5.060461876333487e-21,1.0066424075172643e-16,6.622333503422982e-19,1.794133756185404e-16,2.6646140236490822e-06,4.829828113313457e-05,1e-30,1.7855376099202074e-09,1e-30,1.826379497791029e-13,1e-30,2.771982856426965e-07,9.142982866059274e-11,3.764372895288335e-15,2.9417709075486715e-11,4.706160688344e-13,2.7523435446753895e-17,1e-30,1.3423315845088545e-14,0.15399999917343943,4.141486316594844e-05,2.414592065638421e-10,0.00025193094508699617,4.38284376920477,2.9418123092917787e-06,4.829837256296323e-05,8.706087065634071e-06,7.407892497116377e-12,6.244173865360321e-13,9.971719418545757e-10,4.76408771914869e-10,1.800756089688827e-16
287.0,7.929985953324997e-15,3.1196334299039917e-09,8.736270586406352e-06,5.427021288632059e-12,2.068103581696437e-12,6.173892558419103e-13,9.792229853401783e-10,5.118777828877612e-15,1e-30,2.652362439321742e-15,1.00846614451546e-15,1e-30,4.6180314736185045e-12,4.712982180143326e-10,3.5834929900845655e-13,3.735410512753297e-10,1e-30,2.5952863980190635e-12,5.064951336945372e-21,1.0101415319754144e-16,6.679686700313873e-19,1.8020500739803742e-16,2.670831386840996e-06,4.8499826407074294e-05,1e-30,1.7811392357040317e-09,1e-30,1.8174499299356448e-13,1e-30,2.7902024115136563e-07,9.21996818797704e-11,3.7288063450807815e-15,2.964096651111729e-11,4.702586994473775e-13,2.852203003636979e-17,1e-30,1.3506307372591479e-14,0.15399999917858218,4.159003045988154e-05,2.404422379456099e-10,0.0002519400138869121,4.3810107615645295,2.9498516279923617e-06,4.849991860675618e-05,8.736271056665051e-06,7.495124870328495e-12,6.211180621869911e-13,1.0088639518512955e-09,4.716565673133411e-10,1.808729760680688e-16
288.0,7.371362561797196e-15,3.1057971882838474e-09,8.766411319821194e-06,5.512230787026116e-12,2.0916821493072127e-12,6.525681907378059e-13,9.996012559449085e-10,5.1347712034390575e-15,1e-30,2.6259486851882733e-15,8.875360564423014e-16,5.75357874513049e-16,4.712310324754344e-12,4.821229365978952e-10,3.650279259952989e-13,3.7717246334299456e-10,5.208055036216762e-16,2.6190445747419466e-12,5.075547018189916e-21,1.0287161283821778e-16,6.743946744373457e-19,1.8116839205082375e-16,2.67696974163713e-06,4.870306007259276e-05,1e-30,1.80021944570767e-09,1e-30,1.856501904257737e-13,1e-30,2.808504762034659e-07,9.297965954293998e-11,3.924589143133839e-15,3.0129719659540974e-11,4.698834422022556e-13,3.097570413136154e-19,1e-30,1.3703462873182147e-14,0.15399999916374038,4.176684804871436e-05,2.3942433933095924e-10,0.00025194910056052503,4.379168297698744,2.9578202178405958e-06,4.87031530522523e-05,8.766411789704636e-06,7.603912936333329e-12,6.564927798809398e-13,1.0297309756044494e-09,4.824879645238905e-10,1.818427867252611e-16
289.0,7.0408584642420215e-15,3.095667860908419e-09,8.79658042378903e-06,5.4617515020701046e-12,2.06384414150435e-12,6.110262922285185e-13,1.009694059518458e-09,5.035518047079433e-15,1e-30,1.7635268134125327e-15,6.002512761585219e-15,3.788972563133697e-15,4.941148689417605e-12,4.857337290732259e-10,3.662209811296002e-13,3.7546101156402443e-10,5.550204030654617e-16,2.621322557851328e-12,5.086635118011874e-21,1.0305061851286853e-16,6.80828450989548e-19,1.8213049008377404e-16,2.683164499542161e-06,4.8905158117581386e-05,1e-30,1.7908434038377384e-09,1e-30,1.8372941668321516e-13,1e-30,2.826847232363014e-07,9.375829633593456e-11,3.65935765538618e-15,3.030642862878526e-11,4.695251258418002e-13,1.8310393662956526e-17,1e-30,1.349638801264251e-14,0.1539999991612136,4.1942570179914574e-05,2.3842124974946796e-10,0.0002519581753754353,4.377344960118799,2.9658492227784623e-06,4.890525187587772e-05,8.796580893314157e-06,7.525595643574455e-12,6.146856498839047e-13,1.0400004881472433e-09,4.860999500543555e-10,1.8281131853476358e-16
290.0,8.138532077682688e-15,3.083481856867751e-09,8.826729114013607e-06,5.661390895057526e-12,2.1303530980642805e-12,6.196067190898774e-13,1.0234055943504515e-09,5.121436130083229e-15,1e-30,3.035239927647049e-15,1.2427787546874528e-15,1e-30,4.889884425912381e-12,4.958564955603134e-10,3.7229264526188016e-13,3.758302621029715e-10,1e-30,2.6342283739745255e-12,5.100594556263702e-21,1.0406721977628812e-16,6.875471202518976e-19,1.8316011914962065e-16,2.6893093943986254e-06,4.910735649891067e-05,1e-30,1.796167577369491e-09,1e-30,1.8482109388346137e-13,1e-30,2.84519684852034e-07,9.454054602069829e-11,3.695256321625439e-15,3.058977176443227e-11,4.691678547563672e-13,1.0574279438888082e-16,1e-30,1.3842354091538638e-14,0.15399999915066437,4.211836947401321e-05,2.374260951903644e-10,0.00025196726191400694,4.375528449978131,2.9738290792506594e-06,4.910745103945669e-05,8.826729583181462e-06,7.791743993121807e-12,6.233019754115028e-13,1.0539953661148838e-09,4.962287882055753e-10,1.8384766626987254e-16
291.0,5.547828773987309e-15,3.0727658421675933e-09,8.856867294240331e-06,5.5113231292285555e-12,2.065230463544287e-12,5.531030839994103e-13,1.0351917361627022e-09,5.019294613756734e-15,1e-30,1.3905364217942655e-15,8.086238679365024e-16,1e-30,5.0544646757035584e-12,5.125577827709448e-10,3.8322645376558363e-13,3.766915143498324e-10,1e-30,2.649904981494582e-12,5.115609148399907e-21,1.0530896462546099e-16,6.947119699643002e-19,1.8429664530183124e-16,2.695457825768355e-06,4.9310201439421534e-05,1e-30,1.7968442875559247e-09,1e-30,1.8496430432562013e-13,1e-30,2.8636497118499423e-07,9.532880054100321e-11,3.284874093707437e-15,3.0812961725711535e-11,4.688055943940135e-13,7.519589822099882e-18,1e-30,1.3494940826805585e-14,0.1539999991422523,4.2294836644900724e-05,2.3643547991349556e-10,0.000251976354497948,4.373712648074114,2.9818227969533492e-06,4.931029676822207e-05,8.856867763045925e-06,7.576553592772843e-12,5.563879580931178e-13,1.0660046978884137e-09,5.129410092247104e-10,1.8499135727179553e-16
292.0,8.298383235114024e-15,3.0683926182160263e-09,8.887043900897276e-06,5.777088679453913e-12,2.1558301568832564e-12,5.922718977815671e-13,1.0447221012663628e-09,5.1435536530937625e-15,1e-30,2.774170454513932e-15,2.035857359833085e-15,3.914133887703563e-16,5.02468055610316e-12,5.038474880800935e-10,3.75149702521831e-13,3.7744979953096327e-10,1e-30,2.6616627497247477e-12,5.146004037415831e-21,1.0624593981132565e-16,7.019857517015982e-19,1.8545297558523332e-16,2.7016100836779194e-06,4.9512963466998047e-05,1e-30,1.7942031495977818e-09,1e-30,1.844282950202509e-13,1e-30,2.882153850793675e-07,9.611992250323635e-11,3.502891095194695e-15,3.096751032344248e-11,4.684495587474473e-13,2.1061385341896165e-16,1e-30,1.373928748813677e-14,0.15399999915009854,4.2471196031267405e-05,2.3545369413750376e-10,0.00025198546556874353,4.371905508671065,2.9898254687572866e-06,4.951305958692055e-05,8.887044369346835e-06,7.932918836337169e-12,5.957747888767618e-13,1.0756896115898053e-09,5.042226377826153e-10,1.861549613369349e-16
293.0,8.469149543625194e-15,3.058803669901016e-09,8.917220946681825e-06,5.686102589892673e-12,2.1130915853083227e-12,5.837306765240911e-13,1.0515609020804723e-09,5.156636702228373e-15,1e-30,2.5071969073180894e-15,5.270365452129422e-15,2.059218112378646e-15,5.150569529507659e-12,4.996493127485874e-10,3.704835452834276e-13,3.77998825085885e-10,1e-30,2.6609074389714137e-12,5.16155267376677e-21,1.0618595784735595e-16,7.091305441964893e-19,1.8656484925883726e-16,2.7077504659663015e-06,4.971593706890833e-05,1e-30,1.7930657144893602e-09,1e-30,1.841995445657818e-13,1e-30,2.9007146590921975e-07,9.69152231522214e-11,3.438081335760237e-15,3.104116839604272e-11,4.680940890754425e-13,1e-30,1e-30,1.387171846493785e-14,0.15399999915333545,4.264777423284983e-05,2.3447882521140833e-10,0.0002519945806272649,4.370103629528465,2.997821931875521e-06,4.9716033984131484e-05,8.917221414775914e-06,7.799194175200996e-12,5.871687578598514e-13,1.082602070476515e-09,5.000197962938709e-10,1.8727397980303374e-16
294.0,8.378751130612445e-15,3.0486933893740544e-09,8.947413720770422e-06,5.8600836472583174e-12,2.1688252448751595e-12,5.557655630672006e-13,1.0545299400373232e-09,5.290127181540229e-15,1e-30,2.9398147868267095e-15,1.1618161783540428e-15,4.478373891575761e-16,4.910889810029275e-12,4.904712825141843e-10,3.621882264312037e-13,3.75248261747978e-10,1.3976106450301815e-16,2.651994597366677e-12,5.1726739675179886e-21,1.0547610072659263e-16,7.157974768618517e-19,1.87547339494474e-16,2.7139158524801773e-06,4.991777719939392e-05,1e-30,1.7841897906573752e-09,1e-30,1.8238553244011016e-13,1e-30,2.919279202536275e-07,9.770898318103523e-11,3.259960798068177e-15,3.1001282396299814e-11,4.677548117479058e-13,1e-30,1e-30,1.423713001057972e-14,0.1539999991656163,4.2823213634840415e-05,2.3351820545910944e-10,0.00025200369556661764,4.368320744526203,3.005843772733805e-06,4.991787490837711e-05,8.947414188525234e-06,8.028908892133477e-12,5.590255238652688e-13,1.085531222433623e-09,4.908334707406155e-10,1.8826313697133585e-16
295.0,8.32709583072723e-15,3.0360360065431307e-09,8.977567717606853e-06,5.90174166755064e-12,2.17532872672222e-12,6.314084811704115e-13,1.0689431378711442e-09,5.093324668536087e-15,1e-30,2.921260211536574e-15,1.1983519123092048e-15,4.28004420309623e-16,4.941997211417094e-12,4.924659639327868e-10,3.6217704395215745e-13,3.751971629760716e-10,1.7681082349594542e-17,2.6653306103659825e-12,5.184212863517206e-21,1.0653955574861805e-16,7.2273523338922925e-19,1.8859228679439775e-16,2.7200132706080975e-06,5.0119694703261326e-05,1e-30,1.8083384923298295e-09,1e-30,1.8733046794806767e-13,1e-30,2.9378277138062995e-07,9.850623435020556e-11,3.688545207387783e-15,3.1296754498690245e-11,4.674158005194048e-13,1.8225705409848686e-16,1e-30,1.4047280890131702e-14,0.15399999916343093,4.299869751942797e-05,2.3256518399148556e-10,0.0002520128328335855,4.366544699506283,3.0137960419887274e-06,5.011979320949568e-05,8.977568185022654e-06,8.07707039427286e-12,6.350970263777993e-13,1.1002398923698344e-09,4.92828140976739e-10,1.8931502202778697e-16
296.0,8.219586866744081e-15,3.0255832514540607e-09,9.007710612857398e-06,5.975367358669448e-12,2.1935018796046557e-12,6.551619388059843e-13,1.0839865496344886e-09,5.190319421033271e-15,1e-30,3.0352977943180556e-15,1.1278983314110506e-15,1e-30,5.032383381272112e-12,4.99469707361643e-10,3.6583272675110756e-13,3.759556542614832e-10,1e-30,2.6797006311653506e-12,5.201495817131143e-21,1.0769115563350287e-16,7.300363903215564e-19,1.897220940779697e-16,2.7260894551818847e-06,5.03218577914063e-05,1e-30,1.8149937321575408e-09,1e-30,1.887087613444632e-13,1e-30,2.9564238854014656e-07,9.930777819679669e-11,3.811729383093075e-15,3.1608020178710635e-11,4.670762942072355e-13,7.231084991996644e-17,1e-30,1.425892078160919e-14,0.1539999991553046,4.3174428694432814e-05,2.3161858309174254e-10,0.0002520219783279004,4.364773400523605,3.021731843722031e-06,5.0321957099184495e-05,9.007711079933693e-06,8.168869238274103e-12,6.589736681890774e-13,1.1155945698131992e-09,4.998355400883941e-10,1.9045213046829126e-16
297.0,8.459697523850648e-15,3.013524249913643e-09,9.037869465338489e-06,6.036037321729918e-12,2.206723491366948e-12,6.385276833745391e-13,1.0970614297132002e-09,5.242275178075231e-15,1e-30,2.8262922506660755e-15,1.6655098438210718e-15,1.479302476528966e-17,5.033292553001223e-12,4.963266508387488e-10,3.620458699431897e-13,3.7876193411373954e-10,2.530400210933735e-17,2.692507679686919e-12,5.2180893363186696e-21,1.0872328402525579e-16,7.376756204608373e-19,1.9092439912729445e-16,2.7321705550135647e-06,5.052535524173381e-05,1e-30,1.8102239897775155e-09,1e-30,1.877335603132833e-13,1e-30,2.9751701271009127e-07,1.0011827859587009e-10,3.6997785713644436e-15,3.185861915685602e-11,4.667260767715906e-13,1.903528666797192e-17,1e-30,1.4346575058813343e-14,0.1539999991554637,4.33514869356153e-05,2.306725952641898e-10,0.00025203112364675587,4.362996001835803,3.029687567723656e-06,5.052545536001241e-05,9.037869932064566e-06,8.242760813096867e-12,6.422274619459035e-13,1.1289200488700563e-09,4.966886967086919e-10,1.9166207474775528e-16
298.0,8.300645297386375e-15,3.0025696739195352e-09,9.068011263862137e-06,6.117352010163583e-12,2.227407133742129e-12,6.634437429743708e-13,1.1119187279661473e-09,5.306044091065337e-15,1e-30,2.7810457785448534e-15,1.071600853691457e-15,1e-30,5.108539385346733e-12,5.014646903373816e-10,3.64314530244122e-13,3.768065880088156e-10,1e-30,2.7060859269818984e-12,5.2377918754675115e-21,1.098224290705144e-16,7.455917707125721e-19,1.9219285597610451e-16,2.738228091817872e-06,5.0727819758987705e-05,1e-30,1.8181308788855427e-09,1e-30,1.8936515322738282e-13,1e-30,2.9938737825624864e-07,1.0092762707831482e-10,3.828602133542982e-15,3.2159491974201134e-11,4.663888781621443e-13,3.0015433955825916e-17,1e-30,1.438985157170104e-14,0.15399999915194496,4.352751416624951e-05,2.2973974488425595e-10,0.000252040277209409,4.36123613446694,3.0376154700741204e-06,5.072792068661478e-05,9.068011730251016e-06,8.344759143905712e-12,6.672723451079138e-13,1.1440782199403485e-09,5.018290048676257e-10,1.929384477468171e-16
