Index,Time,Initial_pH,Final_pH,NO_nM,NO2_nM,NO2-_uM,NO3-_uM,H+_uM,OH-_nM,OH_pM,ONOO-_nM,HONO_uM,HONO2_uM,O3_gas,NO2_gas,N2O4_gas,HONO_gas,HONO2_gas,H2O2_gas,N2O4_source,plasma_on
161,161.0,6.5,5.109927206203887,2.0715912528567343e-08,31.91092476000243,0.2718018299835269,7.175741405340363,7.763772373475912,1.2880336412502067,2.3493589229351415e-06,1.5509872600161805e-05,0.005300602238959045,1e-14,1.392358272200945e+16,1003460774551895.0,276125204819.03107,8429161.990026271,987997235632166.4,2784716544401.89,equilibrium,True
162,162.0,6.5,5.111840878430901,3.9092200571150235e-08,31.892841023642,0.26824601583891766,7.145161507118601,7.729637401411803,1.2937217466655597,1e-08,1.2671925858226582e-05,0.005208257491645502,1e-14,1.3906011583341796e+16,987747065773400.4,267544942929.12198,8167235.819851791,987091314123404.5,2781202316668.3594,equilibrium,True
163,163.0,6.5,5.111348303959765,1.9498107117675887e-08,31.883431381247203,0.2703573193047499,7.1516285571981495,7.738409288251703,1.2922552462109915,1.8633146736058888e-06,1.2588360047613396e-05,0.005253834506413768,1e-14,1.3889368057034808e+16,994404925107267.8,271163844893.02838,8277708.57042805,986633130688210.4,2777873611406.9614,equilibrium,True
164,164.0,6.5,5.111362916373067,5.892579207515877e-08,31.878901770243353,0.26912870598564276,7.152790350020411,7.738148923597669,1.292298726579248,1e-08,1.2614714225470507e-05,0.005231149744854672,1e-14,1.3872273311530512e+16,989261450450444.8,268365955859.04306,8192298.548141106,987958058962183.2,2774454662306.1025,equilibrium,True
165,165.0,6.5,5.110440479822418,3.026116729749949e-05,31.892960191491788,0.2720866937863126,7.16605798589366,7.754602131116808,1.289556811680923,1.8680915753532343e-06,1.2563156960697459e-05,0.005299890158129783,1e-14,1.3857712477978976e+16,999864316108412.2,274149456018.99976,8368849.108781044,987425814819928.8,2771542495595.7954,equilibrium,True
166,166.0,6.5,5.110739444229036,1.9958764436743467e-08,31.884055684822528,0.2699716178249183,7.16306445262398,7.7492657698718315,1.2904448365835548,2.078397797588932e-06,1.3793760529256127e-05,0.00525212381634031,1e-14,1.3843200464987544e+16,992340982049650.0,270039381585.94467,8243382.535709629,988374154194609.8,2768640092997.509,equilibrium,True
167,167.0,6.5,5.11145251795014,1.8574501222091297e-08,31.87165405663012,0.26777154363474515,7.15245311542674,7.73655259010367,1.2925653750565373,1e-08,1.2565358792813425e-05,0.005175581847386604,1e-14,1.3828528488899456e+16,983829662287340.2,265426985440.8436,8102581.791732959,988463616120240.5,2765705697779.891,equilibrium,True
168,168.0,6.5,5.1115945518239725,1.9078963599229822e-08,31.87921759532535,0.26896659606520235,7.148822213591008,7.734022802338243,1.29298817130809,1e-08,1.2705682283415552e-05,0.005225211090746628,1e-14,1.3814384801759426e+16,988902515071344.8,268171247855.427,8186354.775987782,986114634116077.5,2762876960351.8853,equilibrium,True
169,169.0,6.5,5.1099479817887135,5.916586395419284e-09,31.88530951860182,0.27218759070231824,7.1749838301894435,7.763400982495189,1.288095259100187,1e-08,1.4431496913572432e-05,0.005307871308414688,1e-14,1.3799691313331604e+16,1000784795561858.8,274654454735.60583,8384264.999517342,987376789270737.9,2759938262666.321,equilibrium,True
170,170.0,6.5,5.110377148930085,2.0653006626810868e-08,31.894981608219663,0.27190086997427626,7.167602721902875,7.755733026632542,1.2893687760662615,1e-08,1.535293701324903e-05,0.005297042936331295,1e-14,1.3783887319206832e+16,998791115127445.2,273561257076.9368,8350893.398550753,986542758230295.9,2756777463841.366,equilibrium,True
171,171.0,6.5,5.111016806290792,2.0403606095425235e-08,31.886338406345324,0.2708182853848823,7.15727026478469,7.744318283258527,1.2912692420772742,2.158336223689389e-06,1.4224850076659887e-05,0.005268187491445729,1e-14,1.376857119510136e+16,993630730969604.5,270741779933.57907,8264824.3648161655,986141702249554.5,2753714239020.272,equilibrium,True
172,172.0,6.5,5.1085841369768765,2.0646349466248446e-08,31.909259921838316,0.2746375565093671,7.196952796939821,7.787819245308487,1.2840565099234922,2.424419832489453e-06,1.572636693179381e-05,0.005372492704050783,1e-14,1.3757371619201102e+16,1006570300036449.8,277839170580.2033,8481483.52675722,989848134541242.5,2751474323840.22,equilibrium,True
173,173.0,6.5,5.108038854132505,2.016144384243773e-08,31.897490986659026,0.2740383260464016,7.207335407765908,7.797603461850706,1.2824453114306134,2.069819005353542e-06,1.357208155458032e-05,0.005367505482593127,1e-14,1.37452960515798e+16,1003253447604025.6,276011115094.11694,8425679.21932691,992603489220795.4,2749059210315.96,equilibrium,True
174,174.0,6.5,5.106675818845672,2.0445734015287086e-08,31.907539263544095,0.2754439766536036,7.2304410290328605,7.822114721451372,1.278426660327749,2.092098155673125e-06,1.3645260763741326e-05,0.005411996483544744,1e-14,1.3733609610262408e+16,1007667016795828.2,278444944215.4223,8499975.73250821,995466500192555.8,2746721922052.4814,equilibrium,True
175,175.0,6.5,5.107117708595134,2.029759283051258e-08,31.915659813986203,0.275533917007229,7.222396180960558,7.814159855401839,1.2797281070635813,2.034453461090154e-06,1.3314472072057692e-05,0.005408258012832295,1e-14,1.3721409347640628e+16,1007742724977204.8,278486786117.3651,8501253.023256361,993871134025856.2,2744281869528.1255,equilibrium,True
176,176.0,6.5,5.1085869158665895,2.0710838377345724e-08,31.904076855179408,0.2732323283245407,7.198307508202083,7.787769414093837,1.2840647261523024,2.374238846083089e-06,1.5309421658787556e-05,0.005344969259605056,1e-14,1.3707582721763148e+16,998298850652890.0,273291668569.29907,8342663.779660955,992121716401762.5,2741516544352.6294,equilibrium,True
177,177.0,6.5,5.111259400093842,2.0039964235444184e-08,31.88299041066078,0.26854192843578994,7.155221906427104,7.739993570236603,1.2919907373695738,1e-08,1.4458154714150079e-05,0.005220988635519033,1e-14,1.3691631523382376e+16,979433517941564.9,263060217294.37152,8030332.421696196,989629156262099.6,2738326304676.475,equilibrium,True
178,178.0,6.5,5.112546656341676,2.502564656547688e-07,31.865341189749728,0.2683331660172571,7.132508267543455,7.717086063241351,1.2958259008777708,1e-08,1.2609675396833342e-05,0.005201489703152036,1e-14,1.3675774131014012e+16,978598245331222.5,262611726820.13333,8016641.5351260435,985666263331834.9,2735154826202.8022,equilibrium,True
179,179.0,6.5,5.1138394452457385,2.0102302294086184e-08,31.874111459914012,0.26696281383677883,7.110956050187506,7.6941483344128185,1.2996890059055286,2.3380134430469227e-06,1.5174785726343491e-05,0.005159544595336304,1e-14,1.3660425807648204e+16,972317044338342.2,259251362590.8086,7914061.06097834,983593014377104.5,2732085161529.6406,equilibrium,True
180,180.0,6.5,5.115584255568433,1e-11,31.84932631826147,0.2641490621186596,7.082919707133413,7.663298534448465,1.3049211061125023,1e-08,1.3491993029262969e-05,0.0050846944686516035,1e-14,1.3646573940252252e+16,961213825043640.2,253364210203.42615,7734346.350886086,981542153988680.9,2729314788050.45,equilibrium,True
181,181.0,6.5,5.116033315605126,1.9595512682414485e-08,31.862485380081043,0.2635969561850454,7.075551943907501,7.65537878704915,1.3062710909828956,2.1430343546410595e-06,1.4143722190043277e-05,0.005068822926429412,1e-14,1.3636488551859558e+16,956992172509290.8,251143545548.93365,7666557.022814747,981790137794909.4,2727297710371.9116,equilibrium,True
182,182.0,6.5,5.113757859196008,1.9768336922513142e-08,31.858916985201063,0.26599972304316993,7.1133646043710685,7.695593883829841,1.2994448707926305,2.24485186536038e-06,1.4598946014017329e-05,0.00514189696301672,1e-14,1.3628896594702358e+16,964499377050780.4,255099233073.7521,7787310.689436645,986732496776971.5,2725779318940.4717,equilibrium,True
183,183.0,6.5,5.11486869235494,1.984670137915042e-08,31.845154705494675,0.26265164871526775,7.097054103082769,7.675935339032999,1.3027728294159096,2.2907068745228477e-06,1.4928170682937795e-05,0.005064207397985404,1e-14,1.3618542646440058e+16,949870913595712.4,247419786791.13126,7552883.351474723,988133714258601.5,2723708529288.0117,equilibrium,True
184,184.0,6.5,5.112965088403994,3.287494556827811e-08,31.859211571148286,0.26792649297924964,7.125507982667202,7.709654421112153,1.297074998934402,1e-08,4.356305950811678e-05,0.005188605066622968,1e-14,1.3609728454770688e+16,967001999925512.5,256424781754.81473,7827775.175703538,989275186009795.5,2721945690954.1377,equilibrium,True
185,185.0,6.5,5.112216879127792,2.042387531641467e-08,31.883915520629728,0.2698156140731679,7.136903060754524,7.722948181507902,1.2948423018026023,2.3894416211747887e-06,1.555420986709079e-05,0.005234199162950171,1e-14,1.3600098588599054e+16,973641515430577.9,259958137822.05936,7935636.501433533,989442369208096.8,2720019717719.811,equilibrium,True
186,186.0,6.5,5.110738560127421,2.0204442202028325e-08,31.885954870401967,0.2719051075869353,7.161146824762081,7.7492815452169985,1.290442209603017,2.265649818162577e-06,1.4630459739743095e-05,0.005292719154993354,1e-14,1.358842734463804e+16,981044659754069.8,263926383092.847,8056773.513266794,991627254688069.1,2717685468927.608,equilibrium,True
187,187.0,6.5,5.110372247999714,2.0664884096521402e-08,31.89309679398355,0.2738985334101781,7.165692470675508,7.755820549093893,1.2893542258677069,2.3671677338424697e-06,1.5195515412453783e-05,0.005336020668672532,1e-14,1.3575108637340376e+16,987184036514135.2,267240021347.31894,8157927.602556099,990966822952815.2,2715021727468.075,equilibrium,True
188,188.0,6.5,5.1106802725395415,2.137213944422831e-08,31.889519078637,0.27602855507814295,7.158063587502104,7.7503216626031985,1.290269028226342,2.644190011215539e-06,1.6891212770677567e-05,0.005373704535132664,1e-14,1.3559724864027236e+16,994688915366632.2,271318749368.99628,8282437.27645751,987587895310311.9,2711944972805.4473,equilibrium,True
189,189.0,6.5,5.112655753880296,2.2219478500722195e-08,31.864965093221898,0.2708668229979175,7.128041693817689,7.715147725566026,1.296151461482519,1e-08,1.2617131039839546e-05,0.005249284415148872,1e-14,1.354401208653518e+16,974957757801708.2,260661475127.5295,7957106.9937246,987001922913217.4,2708802417307.036,equilibrium,True
190,190.0,6.5,5.112726436272025,5.384051268239449e-08,31.85971388405526,0.26964060267308043,7.128021687754878,7.713892170309224,1.296362430181979,1.9059275013664357e-06,1.2597165948929477e-05,0.005222811256755041,1e-14,1.3530754967045184e+16,969670980253467.5,257842229039.2569,7871045.013314763,988655121122004.5,2706150993409.0366,equilibrium,True
191,191.0,6.5,5.115246012835854,1.9667222296759536e-08,31.839517994915305,0.26299314885641695,7.090046468595927,7.669269286543163,1.3039051865856277,2.2036522629704567e-06,1.437232082554783e-05,0.005066388231368536,1e-14,1.3520096961309288e+16,943728198093256.2,244230058482.20822,7455511.810771997,988931790329981.5,2704019392261.8574,equilibrium,True
192,192.0,6.5,5.117915108890378,1.9456869992786388e-08,31.828493725436108,0.25591731925288524,7.050132880955112,7.622279874098793,1.3119434296852033,2.298054060612576e-06,1.5044532748829244e-05,0.004899870622382763,1e-14,1.3509901148264232e+16,915722692730128.0,229949888506.14197,7019586.861246795,989561307794811.9,2701980229652.846,equilibrium,True
193,193.0,6.5,5.119088395684869,1.9150574795782478e-08,31.81080838239997,0.25316358674017386,7.032357779406456,7.601715369529868,1.3154925584416985,2.1555740612620987e-06,1.428518656300268e-05,0.004834069482911213,1e-14,1.3500477142024674e+16,904645293402974.9,224420179840.33777,6850783.690481331,989448738910511.2,2700095428404.9346,equilibrium,True
194,194.0,6.5,5.118464788085223,1.9682341044827717e-08,31.8152600050069,0.2544841393619429,7.041924880972824,7.612638585821367,1.313604985618378,1e-08,1.6097430995433846e-05,0.004866267472703068,1e-14,1.34925884683482e+16,909383394429791.0,226777148009.95404,6922733.900604496,989782229690657.2,2698517693669.64,equilibrium,True
195,195.0,6.5,5.1176797586916605,1.916558958453027e-08,31.829957778648375,0.2566504040420224,7.053531283182201,7.626411612623333,1.3112326619630776,1e-08,1.3768802687539711e-05,0.004916570120918568,1e-14,1.3485897242761896e+16,917775777430933.0,230982156991.27634,7051098.502076901,989367115976780.6,2697179448552.3794,equilibrium,True
196,196.0,6.5,5.115545202025722,1.9461035659661728e-08,31.836477133386754,0.26004383256901253,7.087714136057341,7.66398768069759,1.3048037675258226,2.199368156706954e-06,1.4323866143332585e-05,0.005006121662996335,1e-14,1.3477990902687384e+16,929780242913771.2,237064146866.70627,7236760.937041133,992232666484732.0,2695598180537.4766,equilibrium,True
197,197.0,6.5,5.114188682343804,1.94925436582928e-08,31.847510430967567,0.2618769578896533,7.109856758853493,7.687963586432224,1.3007345687346592,2.061363613578231e-06,1.3499835516060303e-05,0.005057182760528824,1e-14,1.3468361313675354e+16,936160981411281.2,240329078982.8916,7336428.193827061,994343463536739.0,2693672262735.071,equilibrium,True
198,198.0,6.5,5.112371534132328,1.967951965870959e-08,31.85426568015687,0.26593302026373816,7.138036779327928,7.720198480566071,1.2953034854258678,2.1567248498429133e-06,1.403400780016078e-05,0.005157043273874346,1e-14,1.3457072804726552e+16,951180959180764.5,248102731626.64145,7573731.331116929,995141846701938.1,2691414560945.3105,equilibrium,True
199,199.0,6.5,5.110821937663042,1.9015012394496042e-08,31.85532500156296,0.26776035549413496,7.163803810641382,7.747793950953122,1.2906899774762322,2.0707782344931326e-06,1.3440431465218971e-05,0.005211039703315504,1e-14,1.3445991633475836e+16,958401655521964.5,251883871851.99173,7689156.663213542,997386189648071.8,2689198326695.167,equilibrium,True
200,200.0,6.5,5.108320809868519,2.114107777364101e-08,31.861116010102318,0.27264174040083194,7.203671087595535,7.792542689538996,1.283278179979676,1.913338542882066e-06,1.2424842564092621e-05,0.00533668512517162,1e-14,1.343472109501967e+16,976637811435385.1,261560596290.0332,7984554.100309352,999310439296537.9,2686944219003.934,equilibrium,True
201,201.0,6.5,5.10883867737329,8.584400186104728e-09,31.861143382791656,0.2717835135346915,7.195035977050637,7.783256134618051,1.2848093172148194,1e-08,1.2450203513481455e-05,0.005313546373693291,1e-14,1.3423684511924772e+16,972780984080640.2,259498824477.9707,7921615.229510742,998804593538294.5,2684736902384.9546,equilibrium,True
202,202.0,6.5,5.109265839948225,1.9689483018277102e-08,31.848946645616724,0.2703347555813415,7.189039780570739,7.775604457363725,1.2860736493063847,1.913491905398116e-06,1.2437684660242295e-05,0.0052800263284657435,1e-14,1.3411584337912632e+16,966485312784404.2,256150829909.6292,7819412.358980419,999451201911635.4,2682316867582.5264,equilibrium,True
203,203.0,6.5,5.108975430996135,2.063905626261655e-08,31.856733832920263,0.2697128145091427,7.194863293488122,7.7808056754137676,1.2852139504838147,2.62677261879211e-06,1.6583982494501456e-05,0.005271402687779619,1e-14,1.3398836640719476e+16,963646630660676.0,254648348832.02628,7773546.729298534,1001082851248734.1,2679767328143.895,equilibrium,True
204,204.0,6.5,5.110719637124721,1.908587357031555e-08,31.837263070455762,0.26730498275093484,7.165974010645094,7.749619202904212,1.2903859839076919,1.9136957446269905e-06,1.2466001412169917e-05,0.005203402974231408,1e-14,1.3385489539921948e+16,953863588659536.1,249504160556.27194,7616512.182916049,998628337147683.4,2677097907984.3896,equilibrium,True
205,205.0,6.5,5.110998490453431,2.0009773873285386e-08,31.854075608632503,0.2668752056279132,7.16154010651266,7.744644897275375,1.2912147855305016,2.2773396075332364e-06,1.4449947876190497e-05,0.005191702284518897,1e-14,1.337400371690806e+16,950361141578378.9,247675239191.27478,7560681.443151874,999151170629128.9,2674800743381.612,equilibrium,True
206,206.0,6.5,5.111575774650053,2.0192294140994127e-08,31.836022892679733,0.26384751771216,7.154280230096041,7.734357198092262,1.2929322688265779,2.553830622723013e-06,1.6067928008538806e-05,0.005125984416386432,1e-14,1.3362276235996224e+16,937116656735964.9,240820006947.73608,7351414.55243862,1001745556131456.6,2672455247199.2446,equilibrium,True
207,207.0,6.5,5.114044695312184,2.009542228903928e-08,31.826044062510228,0.2597299533208419,7.114553523429544,7.690512894852392,1.30030339156425,2.6326154083633377e-06,1.6609930313635487e-05,0.005017384520687448,1e-14,1.3351446870016e+16,919774312071796.5,231989218777.51187,7081840.66824644,999819352573228.6,2670289374003.2,equilibrium,True
208,208.0,6.5,5.113703704742628,1.98763412449582e-08,31.837568135185755,0.26204169071581884,7.118282279264873,7.696553547565106,1.2992828463078443,2.4119413976956015e-06,1.534695113021611e-05,0.0050660180353554645,1e-14,1.3341777169493008e+16,927089588545349.5,235694070977.00107,7194937.186758998,998768590915533.0,2668355433898.6016,equilibrium,True
209,209.0,6.5,5.113076836062156,1.9633553898466497e-08,31.845033120614936,0.26442118071798343,7.127019937401007,7.707670916757498,1.2974087902876028,2.1207695851803763e-06,1.3719116214220468e-05,0.005119404519427031,1e-14,1.3330931604509256e+16,933714158011744.9,239074435073.54163,7298128.188731032,999042085248563.8,2666186320901.851,equilibrium,True
210,210.0,6.5,5.114976170465512,1.8465315227895592e-08,31.821157853221383,0.2630475868354873,7.094621159691674,7.674035952819146,1.3030952763098986,1e-08,1.26401324670085e-05,0.005034099383868773,1e-14,1.3315679838252622e+16,927709119284866.0,236009182942.40823,7204556.481756546,995007986860229.8,2663135967650.5244,equilibrium,True
211,211.0,6.5,5.114231079815905,9.275551282095251e-05,31.82975394180074,0.2647280991451812,7.106255107977023,7.687213094944254,1.3008615575659421,1.9276056420612857e-06,1.2586185978464558e-05,0.005111742927918198,1e-14,1.3298797773270248e+16,931507718250795.8,237945866830.30026,7263676.844293587,994901979629548.0,2659759554654.05,equilibrium,True
212,212.0,6.5,5.115560169600123,9.743252537649228e-05,31.821542456921584,0.26168505527326447,7.085804754481641,7.663723552706323,1.3048487372058113,1e-08,1.2711335221715825e-05,0.0050375433286822735,1e-14,1.3279930408462124e+16,918793435770900.0,231494681391.3742,7066744.126296889,996369157109467.4,2655986081692.425,equilibrium,True
213,213.0,6.5,5.116033613134779,1.9201994743227654e-08,31.808642120804727,0.25989385121569647,7.079250770500328,7.655373542447815,1.3062719858927285,1.9256120819373825e-06,1.2603735500917192e-05,0.004997610837931719,1e-14,1.3261659373104104e+16,911336795578834.5,227752451766.51486,6952506.60229944,997096453810085.2,2652331874620.821,equilibrium,True
214,214.0,6.5,5.11606739531163,2.4320599001342757e-08,31.816770070071648,0.2615853022332641,7.07691569216623,7.654778082142571,1.3063735999572712,1e-08,1.2629805564019347e-05,0.005029745217185733,1e-14,1.3246662416703292e+16,917733593356072.6,230960924038.92944,7050450.332363543,994708235642188.9,2649332483340.658,equilibrium,True
215,215.0,6.5,5.115841779836424,1.933825772441755e-08,31.817876807682868,0.2604440410605588,7.082081962158324,7.6587557635107695,1.3056951166519075,2.1124064716614465e-06,1.362624637500779e-05,0.005010403343302991,1e-14,1.3232144821725474e+16,913606409162099.8,228888263955.50958,6987179.079727053,996355456643201.6,2646428964345.0947,equilibrium,True
216,216.0,6.5,5.117021414741508,1.9369849434724674e-08,31.805495999001327,0.2575034534101103,7.064248002926444,7.637981203255342,1.3092464793947913,2.2197728921638092e-06,1.4296223088126468e-05,0.004940395142709077,1e-14,1.321912313554959e+16,902201236608726.0,223209197500.57962,6813816.524388788,996187685847410.9,2643824627109.918,equilibrium,True
217,217.0,6.5,5.118592825007698,1.9460947344188782e-08,31.799044519696455,0.25651960548753266,7.037645119888195,7.610394589655612,1.3139923143588408,2.1905938953302016e-06,1.4204353165128897e-05,0.004903743904383689,1e-14,1.3209100516894224e+16,898177942776056.2,221222869414.8384,6753180.693585061,992403942758727.5,2641820103378.8447,equilibrium,True
218,218.0,6.5,5.117253601189849,1.9871812582660945e-08,31.827394672189687,0.26128655157733627,7.056381923722646,7.6338988079652985,1.3099466277456646,2.4799808116944128e-06,1.576235068172909e-05,0.005010297325635915,1e-14,1.3200653278655304e+16,915342242076637.2,229758855974.87756,7013755.2887453,991294088010698.0,2640130655731.061,equilibrium,True
219,219.0,6.5,5.116841917938692,6.612379315271841e-05,31.815174705247898,0.26270867089977906,7.0622012561266,7.641138684232975,1.3087054709110841,1.941213259869444e-06,1.2657293252960166e-05,0.00504234471230414,1e-14,1.319039543646004e+16,919715511568639.5,231959557921.40878,7080935.223337781,991283581601150.1,2638079087292.008,equilibrium,True
220,220.0,6.5,5.116222086119031,2.013675591154077e-08,31.835978519418834,0.2652141484873986,7.070607521943592,7.65205202185264,1.3068389984134825,2.5029571254710323e-06,1.613370082516187e-05,0.005097704366501215,1e-14,1.317908127808841e+16,927731287848088.5,236020462441.32922,7204900.806439378,990770842049356.6,2635816255617.682,equilibrium,True
221,221.0,6.5,5.113805343401066,2.013442499531207e-08,31.844307517515347,0.26875061718726656,7.109772312773497,7.694752521120511,1.299586955213649,1e-08,1.5029948117271254e-05,0.00519450501347687,1e-14,1.3166699151242068e+16,939476549028161.8,242034423202.12317,7388486.54424849,994632521534449.0,2633339830248.4136,equilibrium,True
222,222.0,6.5,5.113260816357083,1.9742111394714423e-08,31.82808599269896,0.2658905696283526,7.122286157481902,7.704406405455925,1.297958528377208,2.2443755905434316e-06,1.4178986731485797e-05,0.005145672726543117,1e-14,1.3152127456550508e+16,928830196495905.0,236579931634.71478,7221979.495299263,999331280379657.6,2630425491310.1016,equilibrium,True
223,223.0,6.5,5.112512577507196,2.0569733861475927e-08,31.826105145168643,0.2648197899324471,7.1366422307915425,7.717691642239376,1.2957242221644176,2.664615266925198e-06,1.6673350890570826e-05,0.005133787662955457,1e-14,1.31394905361214e+16,925438032657856.0,234855068551.14786,7169325.300433095,1002263443503397.0,2627898107224.28,equilibrium,True
224,224.0,6.5,5.11278067342071,1.986817465337118e-08,31.823340575218133,0.26391813577516393,7.132781166157438,7.712928876023191,1.2965243373539317,2.3553907997665433e-06,1.475477810297797e-05,0.005113150832632292,1e-14,1.312906427528466e+16,922310510980224.2,233270363481.71338,7120949.652344636,1002181110537273.0,2625812855056.932,equilibrium,True
225,225.0,6.5,5.114368705408599,2.0444666966122426e-08,31.807137968245573,0.2600615574365018,7.108486117827519,7.684777444274837,1.3012738589450752,1.8836829253967994e-06,1.2071758821053163e-05,0.005020043683933236,1e-14,1.3117685760578056e+16,909143593386140.1,226657563185.74188,6919083.383240485,1000911686491907.5,2623537152115.6113,equilibrium,True
226,226.0,6.5,5.115519951890548,1.9481353459570865e-08,31.79254603360351,0.2572893538063253,7.090914322026801,7.664433282377275,1.3047279076767968,2.341752978592363e-06,1.4771171669600757e-05,0.004953382972931849,1e-14,1.3105837635918828e+16,899495013407356.2,221872138913.02908,6773000.67988084,1000021114220778.2,2621167527183.7656,equilibrium,True
227,227.0,6.5,5.116210889108348,1.9952304270270565e-08,31.801451419366128,0.25626203072714876,7.079757720020684,7.652249310135857,1.3068053058334508,2.6560665054521485e-06,1.661294914035485e-05,0.004925761918166185,1e-14,1.3094965619429966e+16,895438403329829.5,219875420337.47055,6712047.662814151,999006537848829.2,2618993123885.993,equilibrium,True
228,228.0,6.5,5.116217075318296,1.993760726672531e-08,31.799869875100615,0.25806934197273357,7.077841543924956,7.652140310170087,1.3068239204598848,2.5925722813791604e-06,1.6274989580203074e-05,0.004960430643053407,1e-14,1.3086725688333016e+16,900820479997850.6,222526507818.89532,6792976.333723805,997530285919681.4,2617345137666.603,equilibrium,True
229,229.0,6.5,5.116230679433107,1.756008356860819e-08,31.790037203078807,0.2563091132241964,7.0793564108957385,7.6519006134453535,1.306864856879847,1.0509634681788868e-06,8.38280847296606e-06,0.004926442419885117,1e-14,1.3079480814241836e+16,892221163341898.8,218298268430.52643,6663902.587049613,1000578594304418.1,2615896162848.367,equilibrium,True
230,230.0,6.5,5.114625497137718,3.067346743296671e-08,31.794484330799417,0.25976139014707617,7.104243677929142,7.680234895225688,1.3020435099272425,2.053225608382128e-06,1.3132766779915974e-05,0.005011285492811157,1e-14,1.3074471113942428e+16,901884752581026.9,223052625435.13382,6809036.912532563,1003195312290315.5,2614894222788.486,equilibrium,True
231,231.0,6.5,5.114325821297204,1.8692134877319586e-08,31.80150112838903,0.26049452799633493,7.1088120149904475,7.6855363098305265,1.301145371892447,2.1622382995955543e-06,1.3712252065002143e-05,0.005028897988870887,1e-14,1.306783958114915e+16,902662668329899.2,223437577020.92917,6820788.173259063,1004252247638787.1,2613567916229.83,equilibrium,True
232,232.0,6.5,5.114975999843023,1.954834666441263e-08,31.809383144189038,0.2576861599577619,7.100123169172678,7.67403896773974,1.303094764319495,2.3765278552968033e-06,1.4894458724017822e-05,0.004967239910604342,1e-14,1.305884031372802e+16,891341095627486.8,217867831413.59143,6650762.811038847,1005818379842727.4,2611768062745.604,equilibrium,True
233,233.0,6.5,5.1134976590852075,1e-11,31.800204677511076,0.26020086597366404,7.123612808446848,7.700205948764354,1.2986665638019952,1.9553755645833052e-06,1.251987639116016e-05,0.005032816788895904,1e-14,1.3050886041852692e+16,898552975715137.9,221407650581.4568,6758821.433216754,1008498462387233.1,2610177208370.5386,equilibrium,True
234,234.0,6.5,5.112610042163883,3.638465748242217e-05,31.808001770715478,0.262658453196894,7.137071541519647,7.715959827079083,1.2960150420885455,2.038600728476548e-06,1.2952382051612962e-05,0.005090745459947446,1e-14,1.3040446891365158e+16,904755239406877.4,224474732937.62595,6852449.010727635,1009873143908014.9,2608089378273.0317,equilibrium,True
235,235.0,6.5,5.112894847363895,1.983094044381689e-08,31.805927568884215,0.26199444155811563,7.1326773842500515,7.7109014504046085,1.2968652322260756,2.2904586333152205e-06,1.4287127890048792e-05,0.005054561146479568,1e-14,1.3027014614028004e+16,904136660348838.0,224167892158.45914,6843082.206873426,1008442300127008.1,2605402922805.6006,equilibrium,True
236,236.0,6.5,5.112991396249264,1.972534920253625e-08,31.80539619211731,0.26046262511526475,7.1324949371774355,7.7091874148272215,1.2971535729969026,2.014577335710984e-06,1.2802393154121482e-05,0.005043755892123187,1e-14,1.3011703472821434e+16,899474025940920.0,221861785370.93073,6772684.62150589,1009074560404778.1,2602340694564.2866,equilibrium,True
237,237.0,6.5,5.11257583753331,1.9320556055333065e-08,31.79955640090418,0.25840878152628055,7.1419288483813474,7.716567552849917,1.2959129731654322,2.1595791211804002e-06,1.3627389759225315e-05,0.005008774421362666,1e-14,1.2995966035267984e+16,892996615752281.4,218677890632.20715,6675491.159831566,1011760597395651.2,2599193207053.5967,equilibrium,True
238,238.0,6.5,5.113232911634972,1.9242328180325618e-08,31.788881176394444,0.2553822395767097,7.133289544701913,7.704901452562743,1.2978751333305145,1e-08,1.3853038679191072e-05,0.004942626823447452,1e-14,1.2981020670301042e+16,882629242875536.0,213629819918.71414,6521390.755237834,1012517164141935.5,2596204134060.2085,equilibrium,True
239,239.0,6.5,5.113824732066394,1.9379836408301617e-08,31.78181103507029,0.25298022699195444,7.125199163795965,7.694409003858757,1.2996449753357002,2.2258518681014543e-06,1.3902853628792066e-05,0.004889471150349318,1e-14,1.2968237866429004e+16,872931448822973.5,208961140483.3302,6378871.874115963,1013721122451722.0,2593647573285.801,equilibrium,True
240,240.0,6.5,5.114475650373811,1.9273112923937602e-08,31.77038198279949,0.2522557622302107,7.114399910384284,7.682885301710349,1.301594336937446,1e-08,1.456181845580415e-05,0.004868167214879598,1e-14,1.2958246878871264e+16,869654348021201.2,207395149633.28525,6331067.507402757,1012756175975972.6,2591649375774.253,equilibrium,True
241,241.0,6.5,5.115214184228321,1.953088297252636e-08,31.77936954463396,0.2509316830342666,7.102670021125874,7.669831373139842,1.3038096293832093,2.5457637895527056e-06,1.5871044367826027e-05,0.004834386375606763,1e-14,1.2949271186309504e+16,864155269322547.2,204780601794.1601,6251254.267314433,1012186735816541.5,2589854237261.901,equilibrium,True
242,242.0,6.5,5.116399844915527,2.0228814553929106e-08,31.748577131257292,0.2491979447784787,7.083492863950661,7.648920641463035,1.3073740033120158,2.036326135462303e-06,1.2954152113598606e-05,0.004787895393408285,1e-14,1.2940149271664472e+16,857006989031454.0,201406729518.01328,6148261.438507158,1010905281397121.0,2588029854332.8945,equilibrium,True
