time_min,NO3- (uM),NO2- (uM),O3 (nM),H2O2 (uM),OH (pM),HO2 (pM),O2- (pM),ONOOH (pM),ONOO- (pM),O2NOOH (pM),O2NOO- (pM),O3- (pM),HO3 (pM),O (pM)
7.8333,5.573835e+01,1.257659e+01,5.755259e-01,1.796220e+01,2.129138e-03,9.553352e-01,7.281656e-01,7.257750e+00,8.767512e-02,5.809267e+02,3.517189e+01,2.441229e-07,2.783492e-05,4.185054e-07
7.8667,5.606918e+01,1.273220e+01,5.713534e-01,1.806766e+01,2.077045e-03,9.487917e-01,7.184389e-01,7.428272e+00,8.914700e-02,5.841193e+02,3.513342e+01,2.650084e-07,2.771621e-05,4.125983e-07
7.9000,5.640030e+01,1.288830e+01,5.672707e-01,1.817326e+01,2.026474e-03,9.423975e-01,7.089413e-01,7.601475e+00,9.063042e-02,5.873257e+02,3.509580e+01,2.269222e-07,2.760357e-05,4.067728e-07
7.9333,5.673169e+01,1.304488e+01,5.632830e-01,1.827900e+01,1.977585e-03,9.361474e-01,6.996658e-01,7.777433e+00,9.212609e-02,5.905463e+02,3.505906e+01,-7.349417e-08,2.749767e-05,4.010285e-07
7.9667,5.706333e+01,1.320194e+01,5.594008e-01,1.838490e+01,1.930111e-03,9.300399e-01,6.906071e-01,7.956058e+00,9.363267e-02,5.937806e+02,3.502317e+01,-4.083202e-07,2.739407e-05,3.953643e-07
8.0000,5.739546e+01,1.335945e+01,5.555867e-01,1.849093e+01,1.883688e-03,9.240677e-01,6.817533e-01,8.137662e+00,9.515314e-02,5.970294e+02,3.498801e+01,-4.047014e-07,2.724057e-05,3.897790e-07
8.0333,5.772801e+01,1.351741e+01,5.518523e-01,1.859712e+01,1.838533e-03,9.182265e-01,6.730983e-01,8.322280e+00,9.668765e-02,6.002934e+02,3.495363e+01,-4.316247e-07,2.714658e-05,3.842719e-07
8.0667,5.806090e+01,1.367581e+01,5.481768e-01,1.870344e+01,1.794610e-03,9.125153e-01,6.646391e-01,8.509783e+00,9.823454e-02,6.035727e+02,3.492009e+01,-4.362512e-07,2.705675e-05,3.788421e-07
8.1000,5.839411e+01,1.383465e+01,5.445427e-01,1.880990e+01,1.751966e-03,9.069315e-01,6.563706e-01,8.700168e+00,9.979351e-02,6.068676e+02,3.488740e+01,-4.006375e-07,2.686341e-05,3.734882e-07
8.1333,5.872771e+01,1.399393e+01,5.408643e-01,1.891648e+01,1.710395e-03,9.014720e-01,6.482861e-01,8.893525e+00,1.013651e-01,6.101793e+02,3.485555e+01,-3.722121e-07,2.677820e-05,3.682098e-07
8.1667,5.906191e+01,1.415365e+01,5.372742e-01,1.902317e+01,1.669989e-03,8.961295e-01,6.403749e-01,9.090160e+00,1.029521e-01,6.135086e+02,3.482444e+01,-3.649955e-07,2.669786e-05,3.630058e-07
8.2000,5.939676e+01,1.431379e+01,5.337567e-01,1.912997e+01,1.630685e-03,8.908993e-01,6.326302e-01,9.290209e+00,1.045555e-01,6.168560e+02,3.479406e+01,-3.489709e-07,2.662064e-05,3.578755e-07
8.2333,5.973207e+01,1.447436e+01,5.303134e-01,1.923688e+01,1.592483e-03,8.857809e-01,6.250511e-01,9.493479e+00,1.061731e-01,6.202215e+02,3.476450e+01,-2.957483e-07,2.648280e-05,3.528177e-07
8.2667,6.006785e+01,1.463532e+01,5.269367e-01,1.934390e+01,1.555248e-03,8.807737e-01,6.176344e-01,9.699873e+00,1.078036e-01,6.236047e+02,3.473574e+01,-2.384001e-07,2.641869e-05,3.478319e-07
8.3000,6.040423e+01,1.479669e+01,5.236030e-01,1.945103e+01,1.519056e-03,8.758730e-01,6.103725e-01,9.909644e+00,1.094490e-01,6.270065e+02,3.470770e+01,-1.866034e-07,2.633212e-05,3.429159e-07
8.3333,6.074116e+01,1.495845e+01,5.203420e-01,1.955826e+01,1.483868e-03,8.710763e-01,6.032619e-01,1.012278e+01,1.111091e-01,6.304271e+02,3.468043e+01,-1.360548e-07,2.622755e-05,3.380690e-07
8.3667,6.107865e+01,1.512059e+01,5.171051e-01,1.966560e+01,1.449609e-03,8.663824e-01,5.962991e-01,1.033927e+01,1.127832e-01,6.338667e+02,3.465393e+01,-8.120331e-08,2.614308e-05,3.332913e-07
8.4000,6.141676e+01,1.528310e+01,5.139228e-01,1.977303e+01,1.416276e-03,8.617877e-01,5.894787e-01,1.055923e+01,1.144722e-01,6.373259e+02,3.462816e+01,-3.097786e-08,2.606474e-05,3.285819e-07
8.4333,6.175539e+01,1.544598e+01,5.109072e-01,1.988057e+01,1.383887e-03,8.572902e-01,5.827980e-01,1.078263e+01,1.161756e-01,6.408042e+02,3.460315e+01,-1.171865e-08,2.598140e-05,3.239400e-07
8.4667,6.209438e+01,1.560919e+01,5.079637e-01,1.998824e+01,1.352327e-03,8.528913e-01,5.762576e-01,1.100919e+01,1.178904e-01,6.443006e+02,3.457893e+01,6.135960e-08,2.588863e-05,3.193648e-07
8.5000,6.243376e+01,1.577273e+01,5.050709e-01,2.009602e+01,1.321625e-03,8.485900e-01,5.698541e-01,1.123894e+01,1.196165e-01,6.478152e+02,3.455548e+01,7.862562e-08,2.584057e-05,3.148567e-07
8.5333,6.277356e+01,1.593660e+01,5.022205e-01,2.020392e+01,1.291941e-03,8.443832e-01,5.635831e-01,1.147200e+01,1.213550e-01,6.513483e+02,3.453278e+01,-7.393130e-08,2.576670e-05,3.104135e-07
8.5667,6.311369e+01,1.610078e+01,4.994195e-01,2.031194e+01,1.262962e-03,8.402698e-01,5.574422e-01,1.170832e+01,1.231050e-01,6.549000e+02,3.451089e+01,-7.916358e-08,2.563754e-05,3.060341e-07
8.6000,6.345397e+01,1.626526e+01,4.966969e-01,2.042007e+01,1.234764e-03,8.362497e-01,5.514312e-01,1.194769e+01,1.248646e-01,6.584697e+02,3.448984e+01,-6.277301e-08,2.548095e-05,3.017182e-07
8.6333,6.379449e+01,1.643004e+01,4.940437e-01,2.052833e+01,1.207228e-03,8.323218e-01,5.455463e-01,1.219012e+01,1.266335e-01,6.620569e+02,3.446955e+01,-4.780488e-08,2.541865e-05,2.974646e-07
8.6667,6.413526e+01,1.659510e+01,4.914366e-01,2.063672e+01,1.180400e-03,8.284819e-01,5.397827e-01,1.243585e+01,1.284138e-01,6.656618e+02,3.445002e+01,-2.110850e-08,2.536468e-05,2.932724e-07
8.7000,6.447623e+01,1.676043e+01,4.888653e-01,2.074523e+01,1.154282e-03,8.247302e-01,5.341389e-01,1.268472e+01,1.302036e-01,6.692843e+02,3.443126e+01,1.390951e-09,2.531562e-05,2.891409e-07
8.7333,6.481758e+01,1.692603e+01,4.863314e-01,2.085386e+01,1.128898e-03,8.210622e-01,5.286084e-01,1.293704e+01,1.320058e-01,6.729251e+02,3.441317e+01,-2.505325e-08,2.526996e-05,2.850692e-07
8.7667,6.515923e+01,1.709189e+01,4.838305e-01,2.096260e+01,1.104122e-03,8.174755e-01,5.231887e-01,1.319286e+01,1.338204e-01,6.765844e+02,3.439581e+01,2.195390e-09,2.522746e-05,2.810566e-07
8.8000,6.550108e+01,1.725800e+01,4.813616e-01,2.107146e+01,1.079992e-03,8.139706e-01,5.178790e-01,1.345194e+01,1.356452e-01,6.802621e+02,3.437921e+01,3.193170e-08,2.518763e-05,2.771023e-07
8.8333,6.584328e+01,1.742437e+01,4.788846e-01,2.118043e+01,1.056486e-03,8.105445e-01,5.126745e-01,1.371450e+01,1.374817e-01,6.839589e+02,3.436329e+01,6.430915e-08,2.514904e-05,2.732054e-07
8.8667,6.618595e+01,1.759098e+01,4.764903e-01,2.128950e+01,1.033603e-03,8.071927e-01,5.075696e-01,1.398084e+01,1.393323e-01,6.876752e+02,3.434802e+01,9.890956e-08,2.510052e-05,2.693651e-07
8.9000,6.652915e+01,1.775782e+01,4.741330e-01,2.139867e+01,1.011321e-03,8.039131e-01,5.025610e-01,1.425106e+01,1.411975e-01,6.914112e+02,3.433335e+01,1.351470e-07,2.504549e-05,2.655809e-07
8.9333,6.687287e+01,1.792489e+01,4.717518e-01,2.150794e+01,9.896726e-04,8.007045e-01,4.976467e-01,1.452520e+01,1.430774e-01,6.951680e+02,3.431932e+01,1.139793e-07,2.498961e-05,2.618516e-07
8.9667,6.721717e+01,1.809219e+01,4.693996e-01,2.161730e+01,9.685216e-04,7.975650e-01,4.928234e-01,1.480329e+01,1.449718e-01,6.989462e+02,3.430592e+01,1.555648e-07,2.493516e-05,2.581768e-07
9.0000,6.756203e+01,1.825971e+01,4.670474e-01,2.172673e+01,9.479119e-04,7.944923e-01,4.880885e-01,1.508546e+01,1.468816e-01,7.027465e+02,3.429317e+01,2.008634e-07,2.488038e-05,2.545557e-07
9.0333,6.790729e+01,1.842746e+01,4.647077e-01,2.183624e+01,9.278682e-04,7.914876e-01,4.834426e-01,1.537142e+01,1.488041e-01,7.065691e+02,3.428115e+01,2.163826e-07,2.481828e-05,2.509874e-07
9.0667,6.825308e+01,1.859542e+01,4.624061e-01,2.194582e+01,9.084048e-04,7.885490e-01,4.788821e-01,1.566127e+01,1.507395e-01,7.104139e+02,3.426978e+01,1.833816e-07,2.474109e-05,2.474712e-07
9.1000,6.859955e+01,1.876359e+01,4.601237e-01,2.205546e+01,8.895035e-04,7.856727e-01,4.744025e-01,1.595542e+01,1.526910e-01,7.142816e+02,3.425901e+01,1.944605e-07,2.455883e-05,2.440065e-07
9.1333,6.894679e+01,1.893197e+01,4.578822e-01,2.216516e+01,8.709329e-04,7.828567e-01,4.700007e-01,1.625399e+01,1.546593e-01,7.181728e+02,3.424879e+01,2.121768e-07,2.452789e-05,2.405926e-07
9.1667,6.929485e+01,1.910052e+01,4.557794e-01,2.227493e+01,8.529170e-04,7.800980e-01,4.656735e-01,1.655718e+01,1.566458e-01,7.220875e+02,3.423909e+01,1.500483e-07,2.450590e-05,2.372288e-07
9.2000,6.964354e+01,1.926923e+01,4.537050e-01,2.238479e+01,8.352771e-04,7.773991e-01,4.614228e-01,1.686464e+01,1.586471e-01,7.260252e+02,3.422999e+01,1.695925e-07,2.448706e-05,2.339144e-07
9.2333,6.999280e+01,1.943810e+01,4.516781e-01,2.249472e+01,8.180759e-04,7.747606e-01,4.572483e-01,1.717617e+01,1.606612e-01,7.299862e+02,3.422152e+01,2.018833e-07,2.446764e-05,2.306486e-07
9.2667,7.034267e+01,1.960711e+01,4.496801e-01,2.260475e+01,8.013804e-04,7.721816e-01,4.531481e-01,1.749186e+01,1.626884e-01,7.339708e+02,3.421365e+01,1.593279e-07,2.445445e-05,2.274307e-07
9.3000,7.069319e+01,1.977626e+01,4.477217e-01,2.271485e+01,7.858216e-04,7.696604e-01,4.491199e-01,1.781184e+01,1.647297e-01,7.379792e+02,3.420639e+01,-5.986145e-07,2.444374e-05,2.242601e-07
9.3333,7.104424e+01,1.994554e+01,4.458126e-01,2.282504e+01,7.699902e-04,7.671974e-01,4.451635e-01,1.813601e+01,1.667839e-01,7.420116e+02,3.419977e+01,-6.439653e-07,2.440491e-05,2.211360e-07
9.3667,7.139575e+01,2.011493e+01,4.439193e-01,2.293532e+01,7.545054e-04,7.647930e-01,4.412788e-01,1.846418e+01,1.688492e-01,7.460679e+02,3.419381e+01,-6.092214e-07,2.434008e-05,2.180578e-07
9.4000,7.174766e+01,2.028444e+01,4.420784e-01,2.304568e+01,7.393912e-04,7.624467e-01,4.374647e-01,1.879629e+01,1.709250e-01,7.501479e+02,3.418853e+01,-5.769832e-07,2.429943e-05,2.150250e-07
9.4333,7.209998e+01,2.045406e+01,4.402291e-01,2.315612e+01,7.246412e-04,7.601582e-01,4.337200e-01,1.913238e+01,1.730113e-01,7.542519e+02,3.418392e+01,-5.383869e-07,2.426560e-05,2.120367e-07
9.4667,7.245278e+01,2.062378e+01,4.384139e-01,2.326664e+01,7.102565e-04,7.579255e-01,4.300420e-01,1.947263e+01,1.751092e-01,7.583801e+02,3.417994e+01,-4.974570e-07,2.423435e-05,2.090924e-07
9.5000,7.280605e+01,2.079359e+01,4.366307e-01,2.337724e+01,6.962313e-04,7.557470e-01,4.264290e-01,1.981715e+01,1.772194e-01,7.625327e+02,3.417659e+01,-4.540209e-07,2.420134e-05,2.061914e-07
9.5333,7.315972e+01,2.096348e+01,4.348878e-01,2.348792e+01,6.825622e-04,7.536228e-01,4.228804e-01,2.016581e+01,1.793409e-01,7.667096e+02,3.417389e+01,-4.078816e-07,2.416035e-05,2.033331e-07
9.5667,7.351374e+01,2.113345e+01,4.331706e-01,2.359868e+01,6.692436e-04,7.515528e-01,4.193957e-01,2.051850e+01,1.814722e-01,7.709106e+02,3.417185e+01,-3.585200e-07,2.410635e-05,2.005169e-07
9.6000,7.386810e+01,2.130350e+01,4.314771e-01,2.370951e+01,6.562664e-04,7.495362e-01,4.159734e-01,2.087525e+01,1.836135e-01,7.751358e+02,3.417046e+01,-3.055679e-07,2.403881e-05,1.977421e-07
9.6333,7.422279e+01,2.147360e+01,4.298063e-01,2.382043e+01,6.436214e-04,7.475721e-01,4.126123e-01,2.123610e+01,1.857650e-01,7.793852e+02,3.416970e+01,-2.488198e-07,2.395770e-05,1.950082e-07
9.6667,7.457783e+01,2.164376e+01,4.281578e-01,2.393142e+01,6.312695e-04,7.456594e-01,4.093107e-01,2.160109e+01,1.879266e-01,7.836588e+02,3.416958e+01,-1.879108e-07,2.389346e-05,1.923146e-07
9.7000,7.493321e+01,2.181398e+01,4.265285e-01,2.404248e+01,6.191654e-04,7.437973e-01,4.060673e-01,2.197029e+01,1.900987e-01,7.879569e+02,3.417007e+01,-1.248473e-07,2.388530e-05,1.896606e-07
9.7333,7.528894e+01,2.198424e+01,4.249184e-01,2.415362e+01,6.073525e-04,7.419845e-01,4.028805e-01,2.234376e+01,1.922815e-01,7.922796e+02,3.417117e+01,-5.406687e-08,2.387598e-05,1.870457e-07
9.7667,7.564505e+01,2.215453e+01,4.233273e-01,2.426482e+01,5.958798e-04,7.402201e-01,3.997490e-01,2.272155e+01,1.944753e-01,7.966270e+02,3.417287e+01,-3.454034e-08,2.386813e-05,1.844693e-07
9.8000,7.600155e+01,2.232486e+01,4.217533e-01,2.437609e+01,5.848805e-04,7.385030e-01,3.966712e-01,2.310376e+01,1.966804e-01,8.009994e+02,3.417516e+01,-2.053454e-07,2.385954e-05,1.819308e-07
9.8333,7.635846e+01,2.249521e+01,4.201950e-01,2.448743e+01,5.738991e-04,7.368321e-01,3.936456e-01,2.349046e+01,1.988971e-01,8.053971e+02,3.417802e+01,-1.282205e-07,2.386069e-05,1.794297e-07
9.8667,7.671582e+01,2.266559e+01,4.186516e-01,2.459883e+01,5.632393e-04,7.352064e-01,3.906709e-01,2.388174e+01,2.011258e-01,8.098204e+02,3.418145e+01,-9.729314e-08,2.385472e-05,1.769654e-07
9.9000,7.707364e+01,2.283598e+01,4.171231e-01,2.471028e+01,5.528629e-04,7.336247e-01,3.877455e-01,2.427771e+01,2.033670e-01,8.142696e+02,3.418543e+01,-9.037134e-08,2.385038e-05,1.745374e-07
9.9333,7.743198e+01,2.300638e+01,4.156081e-01,2.482179e+01,5.427412e-04,7.320860e-01,3.848679e-01,2.467848e+01,2.056212e-01,8.187452e+02,3.418994e+01,-8.511983e-08,2.384740e-05,1.721451e-07
9.9667,7.779087e+01,2.317678e+01,4.141053e-01,2.493335e+01,5.328685e-04,7.305891e-01,3.820369e-01,2.508415e+01,2.078889e-01,8.232475e+02,3.419499e+01,-8.159227e-08,2.384519e-05,1.697881e-07
10.0000,7.815035e+01,2.334718e+01,4.126144e-01,2.504496e+01,5.232605e-04,7.291331e-01,3.792508e-01,2.549485e+01,2.101707e-01,8.277773e+02,3.420056e+01,-7.931927e-08,2.382130e-05,1.674657e-07
