Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight,N2O4_source,N2O4_equilibrium,H2O2,plasma_on,O3_mol_L,NO_mol_L,NO2_mol_L,NO3_mol_L,N2O4_mol_L,N2O5_mol_L,HONO_mol_L,HONO2_mol_L
269.0,1.271762169488612e+16,0.0,867785488055777.8,43465918627853.734,206504736031.63196,1281161316193400.2,6303886.2129918495,1024929059258649.9,0.9995248765928264,O3_dominant,0.0,equilibrium,206504736031.63196,2543524338977.224,True,2.111125201351096e-05,0.0,1.440523910172591e-06,7.215342492223719e-08,3.4279786181250903e-10,2.126727784881044e-06,1.0464451113566469e-14,1.7013822383693587e-06
270.0,1.2710048628211776e+16,0.0,864602668059400.5,43717876960636.72,204992698630.58008,1281980372712801.8,6257728.861304967,1025584304428013.6,0.9995333017384244,O3_dominant,0.0,equilibrium,204992698630.58008,2542009725642.355,True,2.1098680722831548e-05,0.0,1.4352404289786048e-06,7.257167575465695e-08,3.402878797267629e-10,2.1280874187032507e-06,1.0387829909766245e-14,1.7024699453505026e-06
271.0,1.2703191960368668e+16,0.0,873357538979398.9,45906522369922.016,209165184031.28326,1284939719381982.0,6385100.628639996,1027951781890729.9,0.9995221176119128,O3_dominant,0.0,equilibrium,209165184031.28326,2540638392073.7334,True,2.1087298654211987e-05,0.0,1.449773514705802e-06,7.620482713407054e-08,3.472142054919302e-10,2.13299993417409e-06,1.0599267043542392e-14,1.7063999579386114e-06
272.0,1.2695291499772396e+16,0.0,872211270784288.0,46214708483084.805,208616492236.58496,1284542879054711.2,6368350.937053016,1027634309612163.5,0.999527528848707,O3_dominant,0.0,equilibrium,208616492236.58496,2539058299954.479,True,2.1074183889622176e-05,0.0,1.447870709501918e-06,7.671641608192078e-08,3.4630337711273103e-10,2.1323411792308206e-06,1.0571462555508006e-14,1.7058729539561912e-06
273.0,1.2687904502204832e+16,0.0,879836904086991.6,46832839702468.195,212280253873.1046,1285806490279264.8,6480193.100637133,1028645198703649.0,0.9995260389919304,O3_dominant,0.0,equilibrium,212280253873.1046,2537580900440.9663,True,2.106192147366002e-05,0.0,1.460529260784406e-06,7.774251390609721e-08,3.5238522142935364e-10,2.1344387738635795e-06,1.0757120547057641e-14,1.7075510298480573e-06
274.0,1.2681370826698016e+16,0.0,878051605583245.0,45693923007643.94,211419641831.4711,1285587361806490.5,6453921.546346208,1028469895899157.9,0.9995329185651876,O3_dominant,0.0,equilibrium,211419641831.4711,2536274165339.603,True,2.1051075572318706e-05,0.0,1.4575656652681866e-06,7.585191219268894e-08,3.5095660544024203e-10,2.134075020598774e-06,1.0713509766934704e-14,1.707260027192602e-06
275.0,1.267512689367838e+16,0.0,874710567727385.0,44527150734441.695,209813774591.36542,1284975590465078.5,6404899.88926786,1027980478777006.5,0.9995285076937244,O3_dominant,0.0,equilibrium,209813774591.36542,2535025378735.676,True,2.104071064350611e-05,0.0,1.452019542427459e-06,7.391507021917322e-08,3.482908658216666e-10,2.13305948017203e-06,1.0632133816184648e-14,1.7064475947698307e-06
276.0,1.266949387275162e+16,0.0,863517985574820.5,42437546237382.08,204478676357.3385,1280262441066588.5,6242037.512119823,1024209959095351.5,0.9995312455305626,O3_dominant,0.0,equilibrium,204478676357.3385,2533898774550.324,True,2.103135982876769e-05,0.0,1.433439856054202e-06,7.044632675405425e-08,3.394346027531819e-10,2.1252356521705367e-06,1.0361782270118906e-14,1.7001885320982835e-06
277.0,1.2663470542925208e+16,0.0,853412836586126.8,41885141794003.11,199720935666.53156,1280078051789657.5,6096799.89422241,1024062447528568.5,0.9995280648505924,O3_dominant,0.0,equilibrium,199720935666.53156,2532694108585.0415,True,2.1021361101255845e-05,0.0,1.4166653087329703e-06,6.952933537804516e-08,3.3153675320644237e-10,2.1249295659708312e-06,1.01206878244092e-14,1.6999436628974236e-06
278.0,1.2658790986274844e+16,0.0,852172474115376.8,41884239508808.16,199140803008.35718,1280074056272449.5,6079090.420164578,1024059251097092.6,0.9995279541265004,O3_dominant,0.0,equilibrium,199140803008.35718,2531758197254.9688,True,2.101359303721624e-05,0.0,1.4146063070315254e-06,6.952783758462153e-08,3.305737329938729e-10,2.124922933412266e-06,1.0091290097473199e-14,1.6999383568211737e-06
279.0,1.2653582168562526e+16,0.0,834267224360914.8,39707000258792.59,190860305132.77444,1282541681708588.2,5826315.024317973,1026033351193227.4,0.9995233571901012,O3_dominant,0.0,equilibrium,190860305132.77444,2530716433712.5054,True,2.1004946399813793e-05,0.0,1.3848835924391185e-06,6.59136204295957e-08,3.1682810652040555e-10,2.1290191916362565e-06,9.671682940367834e-15,1.7032153629807573e-06
280.0,1.264951796969798e+16,0.0,825703262498989.5,38570584054901.234,186961959503.79257,1283788636536394.0,5707311.810463103,1027030914936468.2,0.9995273039414404,O3_dominant,0.0,equilibrium,186961959503.79257,2529903593939.596,True,2.0998199829698647e-05,0.0,1.3706674157483226e-06,6.402716953113605e-08,3.1035685277629563e-10,2.131089136650414e-06,9.47413760536875e-15,1.7048713187945371e-06
281.0,1.2646017038689118e+16,0.0,826230772675219.8,40051301083867.09,187200921475.5846,1285555100050970.0,5714606.5055309115,1028444085755423.8,0.9995271861769158,O3_dominant,0.0,equilibrium,187200921475.5846,2529203407737.8237,True,2.0992388284223935e-05,0.0,1.3715430826408646e-06,6.648515979921938e-08,3.107535296494704e-10,2.13402146608461e-06,9.486246799181312e-15,1.7072171823540034e-06
282.0,1.2641570184711532e+16,0.0,830617800661893.8,40239075625620.1,189194156331.45917,1286044131659586.2,5775453.176501585,1028835311103163.6,0.999523652539094,O3_dominant,0.0,equilibrium,189194156331.45917,2528314036942.3066,True,2.0985006506621142e-05,0.0,1.3788255490987436e-06,6.679686553852936e-08,3.140622995102222e-10,2.134833258554913e-06,9.587252272992632e-15,1.7078666164312516e-06
283.0,1.2635248522156554e+16,0.0,853822361815719.8,42584153978708.734,199912660897.0351,1285330557888900.0,6102652.612472266,1028264452413815.4,0.9995282490203852,O3_dominant,0.0,equilibrium,199912660897.0351,2527049704431.311,True,2.097451254677988e-05,0.0,1.4173451206140948e-06,7.068969560465649e-08,3.3185501708907824e-10,2.133648726095574e-06,1.0130403336703961e-14,1.7069189910069335e-06
284.0,1.2626442449176138e+16,0.0,852398851433559.0,42760154918587.34,199246619495.30792,1282355367542706.2,6082320.637088483,1025884300116528.2,0.9995226105071328,O3_dominant,0.0,equilibrium,199246619495.30792,2525288489835.2275,True,2.0959894465632388e-05,0.0,1.4149820933797079e-06,7.098185716485498e-08,3.307493883622111e-10,2.128709910120892e-06,1.0096652257566881e-14,1.702967938193437e-06
285.0,1.2615386896840192e+16,0.0,854929591944473.0,43349682665545.51,200431487419.2722,1282653359554143.5,6118490.619015438,1026122693761848.2,0.9995302109370644,O3_dominant,0.0,equilibrium,200431487419.2722,2523077379368.0386,True,2.094154224875472e-05,0.0,1.4191831226278251e-06,7.196047322480553e-08,3.327162691159918e-10,2.129204576859878e-06,1.0156694427565626e-14,1.703363671644668e-06
286.0,1.2601415091363632e+16,0.0,857823008388533.9,43798399804964.42,201790460427.44128,1282378830227696.0,6159975.436141922,1025903070342175.1,0.9995164844293009,O3_dominant,0.0,equilibrium,201790460427.44128,2520283018272.7266,True,2.091834905166363e-05,0.0,1.4239861939249662e-06,7.270534367624093e-08,3.349721643095525e-10,2.1287488581779752e-06,1.022555922399559e-14,1.7029990967680106e-06
287.0,1.2583763576748256e+16,0.0,850919271515020.2,45348072630110.4,198555521798.67633,1284143266020659.0,6061223.77836579,1027314618877793.5,0.9995286881181588,O3_dominant,0.0,equilibrium,198555521798.67633,2516752715349.6514,True,2.0889047537402105e-05,0.0,1.4125259907149336e-06,7.527780056598326e-08,3.296021661858027e-10,2.1316778215942937e-06,1.006163147208721e-14,1.7053422673371372e-06
288.0,1.2569181294848478e+16,0.0,864262040729473.6,46871996170570.19,204831208587.86313,1284756238688128.0,6252799.12035383,1027804997203344.9,0.999534642519052,O3_dominant,0.0,equilibrium,204831208587.86313,2513836258969.696,True,2.0864840949448473e-05,0.0,1.4346749876109261e-06,7.78075136431465e-08,3.400198062558528e-10,2.1326953562222924e-06,1.0379646539787357e-14,1.7061562953575523e-06
289.0,1.2556173472841402e+16,0.0,857341693183091.8,45728302422547.46,201564079068.75632,1283828504239465.5,6153064.784341307,1027062809544680.1,0.9995190206324712,O3_dominant,0.0,equilibrium,201564079068.75632,2511234694568.2803,True,2.0843247964916727e-05,0.0,1.4231872106839323e-06,7.590898202142878e-08,3.345963712541355e-10,2.1311553170375126e-06,1.021408754200657e-14,1.704924263844169e-06
290.0,1.254551620342826e+16,0.0,861176434713299.8,46636504767110.89,203371234322.16815,1286571444989941.2,6208231.078856575,1029257162200227.1,0.9995258523608678,O3_dominant,0.0,equilibrium,203371234322.16815,2509103240685.652,True,2.082555689769091e-05,0.0,1.4295528816240775e-06,7.741659791340407e-08,3.375962489747991e-10,2.1357085986833025e-06,1.0305663590901915e-14,1.708566889252377e-06
291.0,1.253785872859452e+16,0.0,857586048695704.2,46050595928665.06,201678993141.47275,1284175786987243.5,6156572.719571252,1027340635746410.5,0.9995277169986756,O3_dominant,0.0,equilibrium,201678993141.47275,2507571745718.904,True,2.08128454894669e-05,0.0,1.423592840834869e-06,7.6443989241584e-08,3.3478712861484473e-10,2.131731806398824e-06,1.0219910714488278e-14,1.7053854553390413e-06
292.0,1.2531145042651116e+16,0.0,855627643621137.9,46241526233991.95,200758926441.59412,1281959141110234.2,6128486.217073268,1025567319016716.5,0.9995234741586,O3_dominant,0.0,equilibrium,200758926441.59412,2506229008530.223,True,2.080170077080085e-05,0.0,1.420341888411089e-06,7.676093354842664e-08,3.332598178930462e-10,2.1280521742429887e-06,1.0173287120341625e-14,1.7024417495677494e-06
293.0,1.2523226145329504e+16,0.0,869195975225009.8,47147515750748.984,207176581780.71628,1284074950618066.8,6324395.375330195,1027259966818892.4,0.999522276253295,O3_dominant,0.0,equilibrium,207176581780.71628,2504645229065.901,True,2.0788555401246974e-05,0.0,1.442865318873516e-06,7.826487614624332e-08,3.43913125755989e-10,2.1315644180259907e-06,1.0498496323048123e-14,1.7052515449193613e-06
294.0,1.2514588588592504e+16,0.0,863457689966178.0,46954830789347.305,204450121686.77924,1282722445139672.8,6241165.835288026,1026177962352947.2,0.9995232780919656,O3_dominant,0.0,equilibrium,204450121686.77924,2502917717718.501,True,2.0774217057063554e-05,0.0,1.4333397653438554e-06,7.794501911031652e-08,3.3938720200005354e-10,2.129319258931857e-06,1.0360335286578124e-14,1.7034554175058924e-06
295.0,1.2505859988252426e+16,0.0,859521057609048.9,46542296466592.84,202590134174.52097,1283660702334044.0,6184386.751862715,1026928568051665.0,0.99952571876146,O3_dominant,0.0,equilibrium,202590134174.52097,2501171997650.4854,True,2.0759727580499025e-05,0.0,1.426804955631021e-06,7.726021213454412e-08,3.362996227297048e-10,2.130876765874513e-06,1.0266082008092107e-14,1.704701422965764e-06
296.0,1.2495988895572822e+16,0.0,864963399491686.8,46579509897240.77,205163789326.33536,1285159729008816.5,6262951.677492474,1028127789470048.1,0.999525094960794,O3_dominant,0.0,equilibrium,205163789326.33536,2499197779114.5645,True,2.0743341566650883e-05,0.0,1.4358392431562e-06,7.732198642941968e-08,3.4057189028171666e-10,2.1333651501546354e-06,1.0396499784637507e-14,1.7066921305202798e-06
297.0,1.2483087998781548e+16,0.0,872105181381885.0,47880490122173.76,208565746153.04575,1284574776276261.0,6366801.831969358,1027659827387854.4,0.9995255327514592,O3_dominant,0.0,equilibrium,208565746153.04575,2496617599756.3096,True,2.072192607797737e-05,0.0,1.447694601093929e-06,7.948161360280844e-08,3.462191386140559e-10,2.1323941286185932e-06,1.0568891041069134e-14,1.7059153134638382e-06
298.0,1.2468754222557968e+16,0.0,884784537714104.6,48844566319393.47,214674420289.75818,1285327104324938.8,6553278.846540988,1028261690013274.1,0.999525519426465,O3_dominant,0.0,equilibrium,214674420289.75818,2493750844511.5938,True,2.0698132009446225e-05,0.0,1.4687423326054137e-06,8.108198009019316e-08,3.5635953768099855e-10,2.1336429931793984e-06,1.087844288525804e-14,1.706914405422035e-06
299.0,1.2455113199209288e+16,0.0,888386664374894.5,48657929953876.43,216425939476.53802,1282460759234110.2,6606746.7614446,1025968613994079.4,0.9995271502096728,O3_dominant,0.0,equilibrium,216425939476.53802,2491022639841.8574,True,2.0675487910687416e-05,0.0,1.4747218628623248e-06,8.077216372343487e-08,3.592670595310531e-10,2.1288848603286227e-06,1.0967199623998036e-14,1.7031078992301717e-06
300.0,1.244234127758312e+16,0.0,890758054628235.4,49345024333116.94,217582902705.8547,1282395724570574.8,6642064.908090452,1025916586298569.2,0.9995267954243786,O3_dominant,0.0,equilibrium,217582902705.8547,2488468255516.624,True,2.0654286520787977e-05,0.0,1.4786583706828707e-06,8.191274039297412e-08,3.611876184917188e-10,2.128776902787154e-06,1.102582774743015e-14,1.703021533255625e-06
301.0,1.2429790762503116e+16,0.0,875019070160945.5,47322417880692.81,209961799496.84277,1279836058479383.5,6409418.585442824,1023868853192969.2,0.9995221016972636,O3_dominant,0.0,equilibrium,209961799496.84277,2485958152500.623,True,2.063345266575517e-05,0.0,1.4525316564671695e-06,7.855521368195006e-08,3.4853658716475897e-10,2.1245278570757767e-06,1.0639634851835088e-14,1.6996222963003289e-06
302.0,1.2416114338921268e+16,0.0,854240088947534.9,46615301691377.984,200108320730.49393,1279752069477110.8,6108625.440748652,1023801661690356.9,0.9995246271100648,O3_dominant,0.0,equilibrium,200108320730.49393,2483222867784.2534,True,2.0610749802609305e-05,0.0,1.4180385476529078e-06,7.738140080768745e-08,3.321798124126199e-10,2.124388435332004e-06,1.0140318231642763e-14,1.6995107584059923e-06
303.0,1.2402604859060352e+16,0.0,859459360797596.0,46285990332405.375,202561051194.8735,1285951289071854.5,6183498.9475539345,1028761037441025.6,0.9995228749181158,O3_dominant,0.0,equilibrium,202561051194.8735,2480520971812.0703,True,2.0588324066040184e-05,0.0,1.4267025389240093e-06,7.683474395179292e-08,3.3625134498349e-10,2.1346791398592784e-06,1.0264608252939531e-14,1.7077433221521026e-06
304.0,1.2390134004951502e+16,0.0,855416464014729.0,45727352402359.86,200659839041.99954,1287058704978268.5,6125461.416266329,1029646970108119.0,0.9995244366386428,O3_dominant,0.0,equilibrium,200659839041.99954,2478026800990.3003,True,2.056762244821949e-05,0.0,1.41999133026445e-06,7.590740498791736e-08,3.3309533280971923e-10,2.1365174502639255e-06,1.0168265951002105e-14,1.7092139703794775e-06
305.0,1.238080565358924e+16,0.0,849840607953810.0,45171044854325.19,198052445032.82587,1287652661147436.8,6045866.5582396835,1030122134963858.5,0.9995198245807576,O3_dominant,0.0,equilibrium,198052445032.82587,2476161130717.848,True,2.055213738495814e-05,0.0,1.4107354092033244e-06,7.49839344581798e-08,3.287670587544909e-10,2.137503417504745e-06,1.0036138486677875e-14,1.710002744040005e-06
306.0,1.237441241711139e+16,0.0,846545907863180.2,45060306478746.89,196519784586.78052,1288463577392508.0,5999079.65523353,1030770867913128.5,0.9995275182129392,O3_dominant,0.0,equilibrium,196519784586.78052,2474882483422.278,True,2.0541524612404908e-05,0.0,1.4052662070528792e-06,7.480010875471983e-08,3.2622284241405566e-10,2.1388495384715632e-06,9.95847222768766e-15,1.7110796407357932e-06
307.0,1.2369035648813286e+16,0.0,828907022559225.2,44885468402935.734,188415613185.27817,1290930194639494.5,5751686.906053057,1032744161463324.0,0.9995213261156808,O3_dominant,0.0,equilibrium,188415613185.27817,2473807129762.657,True,2.0532599177030053e-05,0.0,1.3759856574483138e-06,7.450987754887331e-08,3.1276991788756177e-10,2.142944123101561e-06,9.547800264048074e-15,1.7143553080291177e-06
308.0,1.2365747156117284e+16,0.0,827623498400351.0,45009989232548.61,187832559238.48785,1295657442568286.0,5733888.255004013,1036525959788558.5,0.9995224909851206,O3_dominant,0.0,equilibrium,187832559238.48785,2473149431223.457,True,2.052714027915469e-05,0.0,1.3738550073445826e-06,7.471658212603069e-08,3.118020483358898e-10,2.1507913546633547e-06,9.51825450330666e-15,1.7206330932490071e-06
309.0,1.2363283918840212e+16,0.0,820355604153126.4,44755381761909.79,184548087345.9828,1294768188373960.5,5633624.51540169,1035814556332834.0,0.9995200881368124,O3_dominant,0.0,equilibrium,184548087345.9828,2472656783768.0425,True,2.052305130527475e-05,0.0,1.3617903028941898e-06,7.429393372477025e-08,3.063498249943314e-10,2.1493151927007745e-06,9.351816695566806e-15,1.7194521635125043e-06
310.0,1.2360424269565924e+16,0.0,808279441563933.8,44372687457428.67,179154745134.26065,1294882363698964.5,5468984.148000072,1035905896428196.1,0.9995246062158434,O3_dominant,0.0,equilibrium,179154745134.26065,2472084853913.1846,True,2.0518304287479432e-05,0.0,1.34174387299613e-06,7.365866117933159e-08,2.9739687692287265e-10,2.149504723740281e-06,9.078513685680119e-15,1.7196037880708054e-06
311.0,1.235653095511867e+16,0.0,787701942959838.6,43433786721961.55,170148875575.39825,1294345622657028.8,5194065.625359412,1035476503319728.0,0.999532188788772,O3_dominant,0.0,equilibrium,170148875575.39825,2471306191023.734,True,2.051184138549699e-05,0.0,1.307585225313332e-06,7.210008595845617e-08,2.824471334551611e-10,2.1486137336106678e-06,8.622148938096624e-15,1.7188909955107484e-06
312.0,1.2352038923484686e+16,0.0,790582096054180.4,43425069937204.92,171395414911.72852,1297419400798208.5,5232118.225446224,1037935525870724.6,0.9995208884986814,O3_dominant,0.0,equilibrium,171395414911.72852,2470407784696.937,True,2.0504384612984577e-05,0.0,1.3123662794499393e-06,7.208561609576017e-08,2.8451638875346933e-10,2.153716205325026e-06,8.685316254240731e-15,1.7229729729454028e-06
313.0,1.234707827595799e+16,0.0,805743973531754.8,43236339628329.305,178032537496.7692,1299716312737513.0,5434726.9711912405,1039773055624777.8,0.9995167565275692,O3_dominant,0.0,equilibrium,178032537496.7692,2469415655191.598,True,2.0496149938090262e-05,0.0,1.3375349960627128e-06,7.177232378302665e-08,2.9553401224463683e-10,2.1575290791442715e-06,9.021646772177459e-15,1.726023272337131e-06
314.0,1.2339696667527212e+16,0.0,819781028927190.1,42812287986100.58,184289663744.09073,1294576943262391.8,5625735.7230554,1035661560235690.2,0.9995257086548064,O3_dominant,0.0,equilibrium,184289663744.09073,2467939333505.4424,True,2.0483896468095172e-05,0.0,1.3608365080191356e-06,7.106839805692695e-08,3.059208418151906e-10,2.14899772581557e-06,9.338721300271964e-15,1.7191981899912457e-06
315.0,1.2331317142979788e+16,0.0,830477987207868.9,44208791533730.91,189130469610.07068,1290051704669192.5,5773509.0378216375,1032041369508904.5,0.999521425840522,O3_dominant,0.0,equilibrium,189130469610.07068,2466263428595.9575,True,2.046998645734645e-05,0.0,1.3785934587650622e-06,7.33865939459933e-08,3.139565795527173e-10,2.1414858297508595e-06,9.584025002783918e-15,1.7131886733847813e-06
316.0,1.2324263613055644e+16,0.0,835656145819723.2,45249265406790.42,191496337885.55252,1286686851023165.0,5845730.937862129,1029349486664304.8,0.9995270579896274,O3_dominant,0.0,equilibrium,191496337885.55252,2464852722611.129,True,2.0458277597672367e-05,0.0,1.3871892020607406e-06,7.511378057527209e-08,3.1788392089001716e-10,2.135900172698454e-06,9.703913356851134e-15,1.7087201478627458e-06
317.0,1.2316565820138832e+16,0.0,827836208911752.5,44962258589924.37,187929122697.99966,1284184552650548.8,5736836.008517046,1027347647857316.4,0.9995212201418842,O3_dominant,0.0,equilibrium,187929122697.99966,2463313164027.7666,True,2.044549926143046e-05,0.0,1.374208106793509e-06,7.463734925927445e-08,3.1196234367867945e-10,2.1317463573999107e-06,9.523147774138296e-15,1.7053970954431451e-06
318.0,1.2308551150790864e+16,0.0,831888441058735.2,45139901777754.09,189773439877.55386,1288900775900108.8,5793136.730059795,1031120626513265.4,0.9995157760465851,O3_dominant,0.0,equilibrium,189773439877.55386,2461710230158.173,True,2.0432194910312835e-05,0.0,1.3809348121575005e-06,7.493223695107179e-08,3.150239101967394e-10,2.1395752879941804e-06,9.61660697189926e-15,1.7116602400120205e-06
319.0,1.2299636469355024e+16,0.0,822830597668915.5,44335372731686.06,185663321586.4309,1289921447759491.8,5667668.818150952,1031937163875303.5,0.999520297786262,O3_dominant,0.0,equilibrium,185663321586.4309,2459927293871.005,True,2.041739653912934e-05,0.0,1.3658987921303996e-06,7.359671873459886e-08,3.082011138334753e-10,2.1412696032807564e-06,9.408330238130581e-15,1.7130156920330037e-06
320.0,1.2290561606216256e+16,0.0,825022801212793.8,43946092485409.28,186653936125.1455,1297068308583409.0,5697908.905874828,1037654652564677.4,0.9995262677822156,O3_dominant,0.0,equilibrium,186653936125.1455,2458112321243.251,True,2.0402332266318984e-05,0.0,1.3695378500132375e-06,7.29505135257794e-08,3.0984553396774155e-10,2.1531333922484587e-06,9.458528783752213e-15,1.7225067232573644e-06
321.0,1.2282033987063568e+16,0.0,822577077074642.0,43930443207131.055,185548930545.26535,1300886253655461.2,5664176.849292752,1040709008588587.0,0.9995231123218428,O3_dominant,0.0,equilibrium,185548930545.26535,2456406797412.7134,True,2.0388176418525522e-05,0.0,1.3654779479439056e-06,7.292453572383754e-08,3.080112247051405e-10,2.1594711810680657e-06,9.402533569825969e-15,1.7275769542570544e-06
322.0,1.2272831468463656e+16,0.0,820715969016434.6,44040085366056.0,184710259099.24594,1305579458777613.5,5638575.066653821,1044463572660707.0,0.9995177912525416,O3_dominant,0.0,equilibrium,184710259099.24594,2454566293692.731,True,2.037290023764967e-05,0.0,1.3623885085672814e-06,7.310654170765296e-08,3.0661903010474825e-10,2.167261901570838e-06,9.360034610645343e-15,1.7338095306167735e-06
323.0,1.2263970069543536e+16,0.0,827938065754989.2,45326525602702.766,187975371085.27826,1304863711621366.0,5738247.814253521,1043890975035382.1,0.9995310088093068,O3_dominant,0.0,equilibrium,187975371085.27826,2452794013908.707,True,2.035819031544227e-05,0.0,1.3743771891532821e-06,7.524203250048659e-08,3.120391160015619e-10,2.1660737612914673e-06,9.525491371660845e-15,1.7328590185587342e-06
324.0,1.2254053597044666e+16,0.0,833478182312986.2,47155511208595.58,190499448119.29572,1298659917229183.8,5815299.288815512,1038927939598687.9,0.9995262182342431,O3_dominant,0.0,equilibrium,190499448119.29572,2450810719408.933,True,2.0341728971094145e-05,0.0,1.383573782639557e-06,7.827814860626865e-08,3.162290838780309e-10,2.155775462600445e-06,9.65339681943375e-15,1.7246203797338218e-06
325.0,1.2244521942478382e+16,0.0,840674147523997.6,48455647309996.79,193803061957.7345,1292146280395326.8,5916147.366827599,1033717030232450.9,0.9995195280103996,O3_dominant,0.0,equilibrium,193803061957.7345,2448904388495.6763,True,2.0325906424514114e-05,0.0,1.395519084889836e-06,8.043637453459467e-08,3.2171308284983924e-10,2.1449628254562424e-06,9.820804628933813e-15,1.7159702701858684e-06
326.0,1.2235824398515174e+16,0.0,849732557744597.2,48639665519528.234,198002086771.45554,1287159095851074.8,6044329.292045875,1029727282725231.6,0.9995252069512526,O3_dominant,0.0,equilibrium,198002086771.45554,2447164879703.0347,True,2.0311468501535187e-05,0.0,1.4105560458560314e-06,8.074184476241687e-08,3.2868346404061615e-10,2.136684099112784e-06,1.0033586624796153e-14,1.7093472893238844e-06
327.0,1.2228410257825554e+16,0.0,860860009331360.8,47120297449811.87,203221810823.37424,1285534658327711.2,6203669.68839142,1028427732865881.8,0.9995149347603124,O3_dominant,0.0,equilibrium,203221810823.37424,2445682051565.111,True,2.0299161027990418e-05,0.0,1.4290276154900589e-06,7.82196937666877e-08,3.373482059668012e-10,2.1339875328240008e-06,1.0298091682729757e-14,1.7071900365573636e-06
328.0,1.2222728813080038e+16,0.0,874263098640863.9,43310274713469.664,209599163799.05804,1289109262556519.2,6398348.552766897,1031287416443607.8,0.9995302904100648,O3_dominant,0.0,equilibrium,209599163799.05804,2444545762616.008,True,2.028972982971286e-05,0.0,1.451276743743834e-06,7.189505602435964e-08,3.479346119064363e-10,2.139921375843822e-06,1.0621258597593049e-14,1.7119371112963888e-06
